"gene_symbol","Thalamus_17_Male_3","Thalamus_21_Male_3","Thalamus_25_Male_3","Thalamus_29_Male_3","Thalamus_33_Male_3","Thalamus_37_Female_3","Thalamus_41_Female_3","Thalamus_45_Female_3","Thalamus_49_Female_3","Thalamus_53_Female_3","Thalamus_1_Female_12","Thalamus_10_Female_12","Thalamus_12_Male_12","Thalamus_13_Female_12","Thalamus_15_Male_12","Thalamus_3_Male_12","Thalamus_4_Female_12","Thalamus_6_Male_12","Thalamus_7_Female_12","Thalamus_9_Male_12","Thalamus_18_Male_15","Thalamus_22_Male_15","Thalamus_26_Male_15","Thalamus_30_Male_15","Thalamus_34_Male_15","Thalamus_38_Female_15","Thalamus_42_Female_15","Thalamus_46_Female_15","Thalamus_50_Female_15","Thalamus_54_Female_15","Thalamus_19_Male_18","Thalamus_23_Male_18","Thalamus_27_Male_18","Thalamus_31_Male_18","Thalamus_35_Male_18","Thalamus_39_Female_18","Thalamus_43_Female_18","Thalamus_47_Female_18","Thalamus_51_Female_18","Thalamus_55_Female_18","Thalamus_16_Male_21","Thalamus_20_Male_21","Thalamus_24_Male_21","Thalamus_28_Male_21","Thalamus_32_Male_21","Thalamus_36_Male_21","Thalamus_40_Female_21","Thalamus_44_Female_21","Thalamus_48_Female_21","Thalamus_52_Female_21","Thalamus_56_Female_21","Thalamus_11_Male_26","Thalamus_14_Male_26","Thalamus_2_Male_26","Thalamus_5_Male_26","Thalamus_8_Male_26","Thalamus_57_Male_28","Thalamus_58_Male_28","Thalamus_59_Male_28"
"Ak7",0,18.6253017628975,84.1842178154773,65.045547578718,1.61786467722613,58.0533491593982,35.406061066143,37.5089890888672,0.49156457127154,32.9368089700955,0.836774115689871,0,0,3.37672279354703,14.8913764123329,3.94164868688815,1.42124849803006,63.238748216436,2.15687690805523,11.0600988206858,9.63869741422722,5.06449454010495,118.755455849149,0,27.2684044410609,46.4049083215171,11.2732068818051,85.3832421327809,37.9205921899649,13.7411618735851,32.964610476027,31.6714022243454,8.31352906800224,10.305774194288,83.5762312663081,109.295344297744,10.9360287582833,106.433974483268,6.59494958151314,73.529406608598,114.544143427679,59.3008436989995,3.09874485217395,1.09943192102505,31.2111618459751,49.7598198715107,3.27794678216081,67.7221269873957,101.325908335853,77.6546869279711,22.6201127107512,0,31.7116611218492,0,0,4.09151070681113,0,29.9709228381749,4.85738018944995
"Adk",846.545141280247,1069.48443280638,975.438871644552,907.073526508698,963.842881457465,967.210263673544,805.248659112414,953.169605081802,925.124523133039,938.110898344685,1031.74248464561,981.638857807424,1121.39290413167,1175.09953215437,897.056515078936,888.841778893277,1284.80864221917,855.304069627297,1028.83028514235,960.648583282427,991.109538462929,1201.97337085158,873.072518002073,1196.17393470679,1005.52241376412,958.198647503758,934.92462406437,972.809070201356,921.762087079146,1146.012900257,1004.15274988513,975.479188509839,981.827782931065,1047.44141356491,941.477942940332,793.272660225561,1170.56011523847,873.028043862753,1030.2776790675,912.990132056759,898.730971509479,883.773864159283,999.861672301461,1085.13930605172,1057.37326351364,957.144770469648,1071.34227330289,1103.30631883632,1037.00734312475,914.356595377237,1070.68533497556,1192.06898854063,1064.32262640207,981.573892183114,1179.6624657844,1055.60976235727,969.906579508837,917.291880804748,1246.72758195882
"Pnp",95.3853680315771,93.1265088144877,118.955959956653,118.507641479034,78.4664368454671,116.106698318796,98.0843583589097,115.836583950913,105.19481825211,97.0459550011743,102.923216229854,92.9685826335722,96.6966854270548,101.301683806411,100.665704547371,95.9134513809449,85.2749098818036,101.972481499003,94.9025839544302,97.9608752689317,110.216409562685,101.289890802099,127.002362505339,103.983060908543,97.4845458767926,122.910297716451,93.9433906817092,106.37912134576,105.010870679903,120.922224487549,113.263020609939,76.011365338429,84.7979964936229,122.732401768339,105.162145301977,130.449281903759,91.1335729856943,136.073815478608,101.855332425592,143.995087941838,119.288575403973,87.9948003275477,120.851049234784,105.545464418405,89.0659984385143,112.203515396544,114.728137375628,122.276062616131,107.658777606844,101.716702595793,100.533834270005,90.592823966943,105.044877466126,78.5259113746491,115.63238198786,106.379278377089,114.58811909809,128.511684290962,114.957997816982
"Adsl",119.231710039471,222.523342114618,225.10127807182,222.758724584651,228.927851827497,209.406723753543,225.354794083153,212.918673357393,226.61126735618,248.202381881791,235.133526508854,262.499527435969,242.463330623063,253.254209516027,252.557743953167,246.353042930509,245.8759901592,282.202913915846,213.530813897468,262.282343461979,207.022457505576,175.569144056972,210.021222844327,233.777519914951,217.46552541746,210.703367513915,206.67545949976,193.162088759406,223.877342352293,252.837378473966,204.54963423586,228.034096015287,241.092342972065,196.746598254589,233.01717459017,232.693313666165,206.974470203066,235.771462462935,215.435019662762,206.801456086682,267.043742665713,233.377513912192,202.451330342031,217.687520362959,212.388150122611,231.236809991138,234.373194924498,265.2449973673,261.230857428372,191.402397357675,215.309961728262,243.053917960091,190.269966731095,263.93431323146,245.055782010969,219.57774126553,201.347694986645,217.970347913999,241.249882742681
"Nme3",238.463420078943,164.68687874562,157.38788548111,174.642840074366,162.190933891919,132.693369507196,163.154957075064,174.306478707089,156.809098235621,175.859033608189,129.69998793193,117.577913330694,124.118133533234,128.315466154787,142.957213558396,160.950654714599,105.172388854224,170.744620184377,149.902945109839,158.001411724083,162.600634640007,128.300528349325,161.089576684262,139.381549728473,167.018977201498,156.773338924044,155.57025496891,151.170330333448,177.205844272336,173.138639607172,161.442066690286,126.685608897382,161.282463919243,148.028392972501,183.757011790823,130.449281903759,151.079212105173,165.713656473949,164.873739537828,154.718126405592,140.299631298991,168.337878887483,131.180198742031,145.125013575306,136.263365132428,183.428355604785,133.8494936049,156.137126109829,137.73990664405,147.653277961635,135.720676264507,140.308398095143,136.756538587975,151.598634459392,154.883741011262,132.292179520226,174.337638342095,167.564704958887,118.196251276616
"Nme4",0,9.80279040152502,17.3858710705877,20.4938026617879,8.08932338613063,16.5866711883995,9.09074540887455,14.3416722986845,13.7638079956031,16.4684044850478,10.8780635039683,10.937480309832,10.1026387759609,6.75344558709406,12.5087561863597,17.7374190909967,17.0549819763607,16.6001714068145,11.8628229943038,11.0600988206858,18.8583210278359,5.06449454010495,13.7448444269848,15.4868388587192,10.9073617764244,13.7960538253159,13.5278482581661,16.7967033703831,19.6895382524818,10.9929294988681,15.2144356043201,0,8.31352906800224,12.1795513205222,12.730154431292,21.153937606015,11.7461049626006,26.945309995764,10.9915826358552,13.7867637391121,19.655503901791,11.4775826514193,13.4278943594204,10.9943192102505,15.2249569980366,19.5136548515728,10.9264892738694,20.6928721350376,14.2489558597294,17.499647758416,10.8911653792506,12.1526958980045,17.8378093810402,8.7251012638499,6.36508524703815,12.2745321204334,13.9142716047681,16.34777609355,4.85738018944995
"Nme5",47.6926840157886,49.0139520076251,94.2497221195018,80.1931408504742,44.895744793025,81.8966889927224,59.807535584701,86.0500337921071,37.8504719879086,59.4038876067794,30.1238681648354,38.2811810844121,33.9160016050118,20.2603367612822,51.2263348584253,43.3581355557696,61.1136854152926,79.048435270545,34.5100305288837,42.6603811655025,51.9651512767033,37.1396266274363,121.504424734545,30.9736777174384,53.1733886600687,53.9300285898712,48.0990160290351,81.1840662901851,72.1949735924331,41.2234856207553,61.7029888397428,69.6770848935599,43.2303511536117,53.4026480976742,88.0041110684966,133.974938171428,56.7053343022098,138.768346478185,47.6301914220393,87.3161703477102,126.744111366721,80.3430785599348,41.316598028986,42.8778449199768,70.7960500408704,74.1518884359768,54.6324463693469,81.8309034431031,90.2433871116193,78.7484149128721,59.4825186097532,39.2200640344692,47.5674916827739,37.0816803713621,50.9206819763052,55.9173129930854,59.7495192440043,74.0190973124623,46.9546751646829
"Aldh7a1",429.234156142097,460.731148871676,441.967143531256,429.478820999207,478.887944458934,487.233466159234,435.398859056623,485.410447032399,472.39355299195,524.048157006341,502.064469413923,478.514763555151,468.329468971332,482.871359477225,439.593431692068,476.939491113466,461.905761859769,422.909128697416,431.375381611046,423.443783420544,433.741383640225,503.073124317092,443.133784325989,447.643389868693,422.660268836444,460.286523080993,412.599371874067,366.728023586698,423.689693507108,524.912383570951,423.468457653577,456.068192030574,415.676453400112,457.201618801141,422.309036133729,405.450470781954,458.098093541423,414.957773934765,457.249837651578,424.325950637118,445.976605771672,480.145540917706,456.548408220295,455.16481530437,435.433770143848,437.105868675232,505.350128916458,449.599676388544,411.636502614404,435.303737990598,503.506953302277,455.72609617517,420.179509864503,448.252077430289,501.780886974841,459.613036065117,399.421443713344,416.868290385524,442.021597239946
"Nt5c2",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Uprt",0,11.76334848183,6.40532092074284,7.12827918670882,6.87592487821104,7.25666864492477,5.7415234161313,5.51602780718635,10.3228559967023,7.64604493948646,10.8780635039683,5.46874015491601,6.49455349883204,6.75344558709406,8.33917079090644,7.2263559259616,5.68499399212024,7.9048435270545,7.54906917819331,6.32005646896334,8.3814760123715,3.3763296934033,9.89628798742904,5.16227961957306,6.1353909992387,12.5418671139235,11.2732068818051,8.39835168519156,6.56317941749392,5.49646474943404,4.22623211231115,0,8.31352906800224,7.49510850493674,7.74878965382989,14.1026250706766,9.31587634964875,2.6945309995764,8.79326610868418,9.19117582607475,4.74443197629439,9.56465220951605,2.0658299014493,7.69602344717533,5.32873494931282,5.85409645547185,7.10221802801509,6.58409567933014,4.74965195324312,6.56236790940601,8.37781952250045,6.62874321709339,5.94593646034673,3.27191297394371,8.4867803293842,6.81918451135188,2.45545969495908,7.71978315528748,6.4765069192666
