"gene_symbol","sample","expression","age_num","age"
"Nt5c1a","Thalamus_41_Female_3",6.69844398548651,3,"3M"
"Nt5c1a","Thalamus_45_Female_3",9.92885005293543,3,"3M"
"Nt5c1a","Thalamus_49_Female_3",5.89877485525848,3,"3M"
"Nt5c1a","Thalamus_53_Female_3",5.8815730303742,3,"3M"
"Nt5c1a","Thalamus_1_Female_12",7.53096704120884,12,"12M"
"Nt5c1a","Thalamus_10_Female_12",0,12,"12M"
"Nt5c1a","Thalamus_12_Male_12",7.9377876096836,12,"12M"
"Nt5c1a","Thalamus_13_Female_12",3.37672279354703,12,"12M"
"Nt5c1a","Thalamus_15_Male_12",7.14786067791981,12,"12M"
"Nt5c1a","Thalamus_3_Male_12",13.7957704041085,12,"12M"
"Nt5c1a","Thalamus_4_Female_12",2.84249699606012,12,"12M"
"Nt5c1a","Thalamus_6_Male_12",10.2762965851708,12,"12M"
"Nt5c1a","Thalamus_7_Female_12",6.47063072416569,12,"12M"
"Nt5c1a","Thalamus_9_Male_12",3.16002823448167,12,"12M"
"Nt5c1a","Thalamus_18_Male_15",7.54332841113435,15,"15M"
"Nt5c1a","Thalamus_22_Male_15",1.68816484670165,15,"15M"
"Nt5c1a","Thalamus_26_Male_15",11.5456693186672,15,"15M"
"Nt5c1a","Thalamus_30_Male_15",5.89974813665493,15,"15M"
"Nt5c1a","Thalamus_34_Male_15",5.45368088821218,15,"15M"
"Nt5c1a","Thalamus_38_Female_15",6.27093355696176,15,"15M"
"Nt5c1a","Thalamus_42_Female_15",9.01856550544408,15,"15M"
"Nt5c1a","Thalamus_46_Female_15",12.5975275277873,15,"15M"
"Nt5c1a","Thalamus_50_Female_15",10.2093902049905,15,"15M"
"Nt5c1a","Thalamus_54_Female_15",10.9929294988681,15,"15M"
"Nt5c1a","Thalamus_19_Male_18",6.76197137969784,18,"18M"
"Nt5c1a","Thalamus_23_Male_18",6.33428044486908,18,"18M"
"Nt5c1a","Thalamus_27_Male_18",12.4702936020034,18,"18M"
"Nt5c1a","Thalamus_31_Male_18",4.68444281558546,18,"18M"
"Nt5c1a","Thalamus_35_Male_18",13.2836394065655,18,"18M"
"Nt5c1a","Thalamus_39_Female_18",10.5769688030075,18,"18M"
"Nt5c1a","Thalamus_43_Female_18",5.67053343022098,18,"18M"
"Nt5c1a","Thalamus_47_Female_18",5.3890619991528,18,"18M"
"Nt5c1a","Thalamus_51_Female_18",6.59494958151314,18,"18M"
"Nt5c1a","Thalamus_55_Female_18",6.1274505507165,18,"18M"
"Nt5c1a","Thalamus_16_Male_21",3.38887998306742,21,"21M"
"Nt5c1a","Thalamus_20_Male_21",3.82586088380642,21,"21M"
"Nt5c1a","Thalamus_24_Male_21",3.09874485217395,21,"21M"
"Nt5c1a","Thalamus_28_Male_21",5.49715960512524,21,"21M"
"Nt5c1a","Thalamus_32_Male_21",9.89622204872382,21,"21M"
"Nt5c1a","Thalamus_36_Male_21",4.87841371289321,21,"21M"
"Nt5c1a","Thalamus_40_Female_21",5.46324463693468,21,"21M"
"Nt5c1a","Thalamus_44_Female_21",6.58409567933014,21,"21M"
"Nt5c1a","Thalamus_48_Female_21",3.16643463549541,21,"21M"
"Nt5c1a","Thalamus_52_Female_21",5.468639924505,21,"21M"
"Nt5c1a","Thalamus_56_Female_21",7.5400375702504,21,"21M"
"Nt5c1a","Thalamus_11_Male_26",5.52395268091116,26,"26M"
"Nt5c1a","Thalamus_14_Male_26",7.92791528046231,26,"26M"
"Nt5c1a","Thalamus_2_Male_26",9.81573892183114,26,"26M"
"Nt5c1a","Thalamus_5_Male_26",10.6084754117302,26,"26M"
"Nt5c1a","Thalamus_8_Male_26",1.36383690227038,26,"26M"
"Nt5c1a","Thalamus_57_Male_28",6.54789251989088,28,"28M"
"Nt5c1a","Thalamus_58_Male_28",9.08209782974998,28,"28M"
"Nt5c1a","Thalamus_59_Male_28",4.85738018944995,28,"28M"
"Ak2","Thalamus_17_Male_3",131.154881043419,3,"3M"
"Ak2","Thalamus_21_Male_3",154.884088344095,3,"3M"
"Ak2","Thalamus_25_Male_3",144.577243639624,3,"3M"
"Ak2","Thalamus_29_Male_3",148.802828022547,3,"3M"
"Ak2","Thalamus_33_Male_3",146.012287119658,3,"3M"
"Ak2","Thalamus_37_Female_3",109.886696623147,3,"3M"
"Ak2","Thalamus_41_Female_3",148.801148534736,3,"3M"
"Ak2","Thalamus_45_Female_3",121.3526117581,3,"3M"
"Ak2","Thalamus_49_Female_3",136.163386242217,3,"3M"
"Ak2","Thalamus_53_Female_3",119.395932516596,3,"3M"
"Ak2","Thalamus_1_Female_12",128.86321381624,12,"12M"
"Ak2","Thalamus_10_Female_12",139.452873950358,12,"12M"
"Ak2","Thalamus_12_Male_12",148.653113417711,12,"12M"
"Ak2","Thalamus_13_Female_12",124.93874336124,12,"12M"
"Ak2","Thalamus_15_Male_12",141.76590344541,12,"12M"
"Ak2","Thalamus_3_Male_12",152.410415893008,12,"12M"
"Ak2","Thalamus_4_Female_12",140.703601304976,12,"12M"
"Ak2","Thalamus_6_Male_12",132.01088690181,12,"12M"
"Ak2","Thalamus_7_Female_12",132.647929845397,12,"12M"
"Ak2","Thalamus_9_Male_12",142.201270551675,12,"12M"
"Ak2","Thalamus_18_Male_15",120.69325457815,15,"15M"
"Ak2","Thalamus_22_Male_15",148.558506509745,15,"15M"
"Ak2","Thalamus_26_Male_15",125.902774951181,15,"15M"
"Ak2","Thalamus_30_Male_15",153.393451553028,15,"15M"
"Ak2","Thalamus_34_Male_15",147.931094092755,15,"15M"
"Ak2","Thalamus_38_Female_15",135.452164830374,15,"15M"
"Ak2","Thalamus_42_Female_15",125.508369950763,15,"15M"
"Ak2","Thalamus_46_Female_15",135.77335224393,15,"15M"
"Ak2","Thalamus_50_Female_15",131.992830507378,15,"15M"
"Ak2","Thalamus_54_Female_15",131.915153986417,15,"15M"
"Ak2","Thalamus_19_Male_18",122.560731257023,18,"18M"
"Ak2","Thalamus_23_Male_18",126.685608897382,18,"18M"
"Ak2","Thalamus_27_Male_18",138.835935435637,18,"18M"
"Ak2","Thalamus_31_Male_18",138.65950734133,18,"18M"
"Ak2","Thalamus_35_Male_18",117.892299733269,18,"18M"
"Ak2","Thalamus_39_Female_18",116.346656833082,18,"18M"
"Ak2","Thalamus_43_Female_18",137.307916631779,18,"18M"
"Ak2","Thalamus_47_Female_18",149.54647047649,18,"18M"
"Ak2","Thalamus_51_Female_18",150.951068199078,18,"18M"
"Ak2","Thalamus_55_Female_18",130.208324202726,18,"18M"
"Ak2","Thalamus_16_Male_21",147.077391265126,21,"21M"
"Ak2","Thalamus_20_Male_21",147.295644026547,21,"21M"
"Ak2","Thalamus_24_Male_21",118.785219333335,21,"21M"
"Ak2","Thalamus_28_Male_21",138.528422049156,21,"21M"
"Ak2","Thalamus_32_Male_21",143.875843631446,21,"21M"
"Ak2","Thalamus_36_Male_21",123.911708307488,21,"21M"
"Ak2","Thalamus_40_Female_21",150.785551979397,21,"21M"
"Ak2","Thalamus_44_Female_21",125.097817907273,21,"21M"
"Ak2","Thalamus_48_Female_21",118.741298831078,21,"21M"
"Ak2","Thalamus_52_Female_21",139.997182067328,21,"21M"
"Ak2","Thalamus_56_Female_21",138.234022121257,21,"21M"
"Ak2","Thalamus_11_Male_26",143.62276970369,26,"26M"
"Ak2","Thalamus_14_Male_26",132.792580947744,26,"26M"
"Ak2","Thalamus_2_Male_26",148.326721485448,26,"26M"
"Ak2","Thalamus_5_Male_26",146.396960681877,26,"26M"
"Ak2","Thalamus_8_Male_26",135.019853324767,26,"26M"
"Ak2","Thalamus_57_Male_28",139.961202612668,28,"28M"
"Ak2","Thalamus_58_Male_28",137.593782120712,28,"28M"
"Ak2","Thalamus_59_Male_28",140.864025494049,28,"28M"
"Dck","Thalamus_17_Male_3",310.002446102626,3,"3M"
"Dck","Thalamus_21_Male_3",428.381940546643,3,"3M"
"Dck","Thalamus_25_Male_3",331.246596186987,3,"3M"
"Dck","Thalamus_29_Male_3",306.516005028479,3,"3M"
"Dck","Thalamus_33_Male_3",399.208109105547,3,"3M"
"Dck","Thalamus_37_Female_3",335.880091565089,3,"3M"
"Dck","Thalamus_41_Female_3",320.568390733997,3,"3M"
"Dck","Thalamus_45_Female_3",365.161040835737,3,"3M"
"Dck","Thalamus_49_Female_3",415.372062724451,3,"3M"
"Dck","Thalamus_53_Female_3",328.779932397918,3,"3M"
"Dck","Thalamus_1_Female_12",410.856090803727,12,"12M"
"Dck","Thalamus_10_Female_12",453.905432858029,12,"12M"
"Dck","Thalamus_12_Male_12",443.07287203143,12,"12M"
"Dck","Thalamus_13_Female_12",357.932616115985,12,"12M"
"Dck","Thalamus_15_Male_12",366.32785974339,12,"12M"
"Dck","Thalamus_3_Male_12",306.134714681646,12,"12M"
"Dck","Thalamus_4_Female_12",443.429531385378,12,"12M"
"Dck","Thalamus_6_Male_12",316.19374108218,12,"12M"
"Dck","Thalamus_7_Female_12",418.434120162715,12,"12M"
"Dck","Thalamus_9_Male_12",325.482908151612,12,"12M"
"Dck","Thalamus_18_Male_15",360.403468531974,15,"15M"
"Dck","Thalamus_22_Male_15",427.105706215518,15,"15M"
"Dck","Thalamus_26_Male_15",284.243382750045,15,"15M"
"Dck","Thalamus_30_Male_15",436.581362112465,15,"15M"
"Dck","Thalamus_34_Male_15",330.629403847863,15,"15M"
"Dck","Thalamus_38_Female_15",313.546677848088,15,"15M"
"Dck","Thalamus_42_Female_15",376.52510985229,15,"15M"
"Dck","Thalamus_46_Female_15",344.332419092854,15,"15M"
"Dck","Thalamus_50_Female_15",363.162594434664,15,"15M"
"Dck","Thalamus_54_Female_15",398.493694333968,15,"15M"
"Dck","Thalamus_19_Male_18",346.551033209514,18,"18M"
"Dck","Thalamus_23_Male_18",348.3854244678,18,"18M"
"Dck","Thalamus_27_Male_18",372.4461022465,18,"18M"
"Dck","Thalamus_31_Male_18",327.910997090982,18,"18M"
"Dck","Thalamus_35_Male_18",278.402942562603,18,"18M"
"Dck","Thalamus_39_Female_18",317.309064090225,18,"18M"
"Dck","Thalamus_43_Female_18",406.253216465117,18,"18M"
"Dck","Thalamus_47_Female_18",328.732781948321,18,"18M"
"Dck","Thalamus_51_Female_18",334.144112129999,18,"18M"
"Dck","Thalamus_55_Female_18",286.458313245997,18,"18M"
"Dck","Thalamus_16_Male_21",219.599422902769,21,"21M"
"Dck","Thalamus_20_Male_21",323.285244681643,21,"21M"
"Dck","Thalamus_24_Male_21",424.528044747831,21,"21M"
"Dck","Thalamus_28_Male_21",367.210261622366,21,"21M"
"Dck","Thalamus_32_Male_21",353.980250204352,21,"21M"
"Dck","Thalamus_36_Male_21",327.829401506424,21,"21M"
"Dck","Thalamus_40_Female_21",327.794678216081,21,"21M"
"Dck","Thalamus_44_Female_21",369.649943139535,21,"21M"
"Dck","Thalamus_48_Female_21",294.478421101074,21,"21M"
"Dck","Thalamus_52_Female_21",342.336859274013,21,"21M"
"Dck","Thalamus_56_Female_21",386.217479987271,21,"21M"
"Dck","Thalamus_11_Male_26",456.278491443262,26,"26M"
"Dck","Thalamus_14_Male_26",362.702124081151,26,"26M"
"Dck","Thalamus_2_Male_26",405.71720876902,26,"26M"
"Dck","Thalamus_5_Male_26",403.122065645749,26,"26M"
"Dck","Thalamus_8_Male_26",330.048530349431,26,"26M"
"Dck","Thalamus_57_Male_28",354.404682639094,28,"28M"
"Dck","Thalamus_58_Male_28",336.945829483724,28,"28M"
"Dck","Thalamus_59_Male_28",425.830329941779,28,"28M"
"Asns","Thalamus_17_Male_3",1228.08661340656,3,"3M"
"Asns","Thalamus_21_Male_3",1243.97410195353,3,"3M"
"Asns","Thalamus_25_Male_3",1183.15427864578,3,"3M"
"Asns","Thalamus_29_Male_3",1069.24187800632,3,"3M"
"Asns","Thalamus_33_Male_3",1286.60688456408,3,"3M"
"Asns","Thalamus_37_Female_3",1217.04699844881,3,"3M"
"Asns","Thalamus_41_Female_3",1133.95087468593,3,"3M"
"Asns","Thalamus_45_Female_3",1123.06326154314,3,"3M"
"Asns","Thalamus_49_Female_3",1217.6054430396,3,"3M"
"Asns","Thalamus_53_Female_3",1109.26467352857,3,"3M"
"Asns","Thalamus_1_Female_12",1288.6321381624,12,"12M"
"Asns","Thalamus_10_Female_12",1293.35704663764,12,"12M"
"Asns","Thalamus_12_Male_12",1458.3880690155,12,"12M"
"Asns","Thalamus_13_Female_12",1360.81928579945,12,"12M"
"Asns","Thalamus_15_Male_12",1224.07114109377,12,"12M"
"Asns","Thalamus_3_Male_12",1177.89601593174,12,"12M"
"Asns","Thalamus_4_Female_12",1426.93349202218,12,"12M"
"Asns","Thalamus_6_Male_12",1054.50612650907,12,"12M"
"Asns","Thalamus_7_Female_12",1283.34176029286,12,"12M"
"Asns","Thalamus_9_Male_12",1177.11051734442,12,"12M"
"Asns","Thalamus_18_Male_15",1203.57995537655,15,"15M"
"Asns","Thalamus_22_Male_15",1215.47868962519,15,"15M"
"Asns","Thalamus_26_Male_15",1097.38837905047,15,"15M"
"Asns","Thalamus_30_Male_15",1237.47217166337,15,"15M"
"Asns","Thalamus_34_Male_15",1177.3133617428,15,"15M"
"Asns","Thalamus_38_Female_15",1153.85177448096,15,"15M"
"Asns","Thalamus_42_Female_15",1203.97849497678,15,"15M"
"Asns","Thalamus_46_Female_15",1174.36951064595,15,"15M"
"Asns","Thalamus_50_Female_15",1186.4769902514,15,"15M"
"Asns","Thalamus_54_Female_15",1277.92805424341,15,"15M"
"Asns","Thalamus_19_Male_18",1172.35678795511,18,"18M"
"Asns","Thalamus_23_Male_18",1171.84188230078,18,"18M"
"Asns","Thalamus_27_Male_18",1231.23365497113,18,"18M"
"Asns","Thalamus_31_Male_18",1249.8093431982,18,"18M"
"Asns","Thalamus_35_Male_18",1016.19841460226,18,"18M"
"Asns","Thalamus_39_Female_18",1057.69688030075,18,"18M"
"Asns","Thalamus_43_Female_18",1286.806050558,18,"18M"
"Asns","Thalamus_47_Female_18",1073.7706033312,18,"18M"
"Asns","Thalamus_51_Female_18",1269.16140835342,18,"18M"
"Asns","Thalamus_55_Female_18",1058.51708263628,18,"18M"
"Asns","Thalamus_16_Male_21",1093.25268253755,21,"21M"
"Asns","Thalamus_20_Male_21",1061.67639525628,21,"21M"
"Asns","Thalamus_24_Male_21",1272.55121929277,21,"21M"
"Asns","Thalamus_28_Male_21",1125.81828712965,21,"21M"
"Asns","Thalamus_32_Male_21",1197.44286789558,21,"21M"
"Asns","Thalamus_36_Male_21",1163.98951189632,21,"21M"
"Asns","Thalamus_40_Female_21",1261.46318666822,21,"21M"
"Asns","Thalamus_44_Female_21",1270.73046611072,21,"21M"
"Asns","Thalamus_48_Female_21",1086.08707997493,21,"21M"
"Asns","Thalamus_52_Female_21",1021.54193789753,21,"21M"
"Asns","Thalamus_56_Female_21",1199.70375562206,21,"21M"
"Asns","Thalamus_11_Male_26",1435.12290650072,26,"26M"
"Asns","Thalamus_14_Male_26",1236.75478375212,26,"26M"
"Asns","Thalamus_2_Male_26",1238.96437946669,26,"26M"
"Asns","Thalamus_5_Male_26",1263.46942153707,26,"26M"
"Asns","Thalamus_8_Male_26",1271.09599291599,26,"26M"
"Asns","Thalamus_57_Male_28",1310.39699054316,28,"28M"
"Asns","Thalamus_58_Male_28",1163.87083688246,28,"28M"
"Asns","Thalamus_59_Male_28",1321.20741153039,28,"28M"
"Nt5c3","Thalamus_17_Male_3",417.31098513815,3,"3M"
"Nt5c3","Thalamus_21_Male_3",502.883147598234,3,"3M"
"Nt5c3","Thalamus_25_Male_3",431.901639227231,3,"3M"
"Nt5c3","Thalamus_29_Male_3",412.549157930773,3,"3M"
"Nt5c3","Thalamus_33_Male_3",474.843282765868,3,"3M"
"Nt5c3","Thalamus_37_Female_3",466.500127173735,3,"3M"
"Nt5c3","Thalamus_41_Female_3",443.054223611465,3,"3M"
"Nt5c3","Thalamus_45_Female_3",447.901457943532,3,"3M"
"Nt5c3","Thalamus_49_Female_3",446.340630714559,3,"3M"
"Nt5c3","Thalamus_53_Female_3",428.178516611242,3,"3M"
"Nt5c3","Thalamus_1_Female_12",478.634794174606,12,"12M"
"Nt5c3","Thalamus_10_Female_12",423.827362005991,12,"12M"
"Nt5c3","Thalamus_12_Male_12",486.369895356977,12,"12M"
"Nt5c3","Thalamus_13_Female_12",452.480854335302,12,"12M"
"Nt5c3","Thalamus_15_Male_12",445.549982257001,12,"12M"
"Nt5c3","Thalamus_3_Male_12",453.289598992137,12,"12M"
"Nt5c3","Thalamus_4_Female_12",507.385713796731,12,"12M"
"Nt5c3","Thalamus_6_Male_12",464.014315038099,12,"12M"
"Nt5c3","Thalamus_7_Female_12",450.787273783543,12,"12M"
"Nt5c3","Thalamus_9_Male_12",428.183825772266,12,"12M"
"Nt5c3","Thalamus_18_Male_15",419.911948219812,15,"15M"
"Nt5c3","Thalamus_22_Male_15",516.578443090705,15,"15M"
"Nt5c3","Thalamus_26_Male_15",444.233371880148,15,"15M"
"Nt5c3","Thalamus_30_Male_15",466.080102795739,15,"15M"
"Nt5c3","Thalamus_34_Male_15",410.389486837966,15,"15M"
"Nt5c3","Thalamus_38_Female_15",441.473722410108,15,"15M"
"Nt5c3","Thalamus_42_Female_15",436.648879888584,15,"15M"
"Nt5c3","Thalamus_46_Female_15",438.114012910826,15,"15M"
"Nt5c3","Thalamus_50_Female_15",452.859379807081,15,"15M"
"Nt5c3","Thalamus_54_Female_15",406.738391458119,15,"15M"
"Nt5c3","Thalamus_19_Male_18",453.897328862218,18,"18M"
"Nt5c3","Thalamus_23_Male_18",494.073874699789,18,"18M"
"Nt5c3","Thalamus_27_Male_18",445.60515804492,18,"18M"
"Nt5c3","Thalamus_31_Male_18",444.085178917502,18,"18M"
"Nt5c3","Thalamus_35_Male_18",452.197224798501,18,"18M"
"Nt5c3","Thalamus_39_Female_18",359.616939302255,18,"18M"
"Nt5c3","Thalamus_43_Female_18",454.452750621996,18,"18M"
"Nt5c3","Thalamus_47_Female_18",433.8194909318,18,"18M"
"Nt5c3","Thalamus_51_Female_18",409.619646229538,18,"18M"
"Nt5c3","Thalamus_55_Female_18",431.985263825513,18,"18M"
"Nt5c3","Thalamus_16_Male_21",466.309885670077,21,"21M"
"Nt5c3","Thalamus_20_Male_21",388.324879706352,21,"21M"
"Nt5c3","Thalamus_24_Male_21",464.811727826092,21,"21M"
"Nt5c3","Thalamus_28_Male_21",426.579585357718,21,"21M"
"Nt5c3","Thalamus_32_Male_21",426.298795945026,21,"21M"
"Nt5c3","Thalamus_36_Male_21",426.373358506867,21,"21M"
"Nt5c3","Thalamus_40_Female_21",459.458873966207,21,"21M"
"Nt5c3","Thalamus_44_Female_21",458.064942261968,21,"21M"
"Nt5c3","Thalamus_48_Female_21",392.637894801431,21,"21M"
"Nt5c3","Thalamus_52_Female_21",402.491898443568,21,"21M"
"Nt5c3","Thalamus_56_Female_21",462.455637642025,21,"21M"
"Nt5c3","Thalamus_11_Male_26",481.688673775453,26,"26M"
"Nt5c3","Thalamus_14_Male_26",432.071382785196,26,"26M"
"Nt5c3","Thalamus_2_Male_26",474.427381221838,26,"26M"
"Nt5c3","Thalamus_5_Male_26",487.989868939591,26,"26M"
"Nt5c3","Thalamus_8_Male_26",443.246993237872,26,"26M"
"Nt5c3","Thalamus_57_Male_28",468.992801737184,28,"28M"
"Nt5c3","Thalamus_58_Male_28",403.699248532387,28,"28M"
"Nt5c3","Thalamus_59_Male_28",437.164217050496,28,"28M"
"Slc27a5","Thalamus_17_Male_3",0,3,"3M"
"Slc27a5","Thalamus_21_Male_3",0.980279040152502,3,"3M"
"Slc27a5","Thalamus_25_Male_3",0,3,"3M"
"Slc27a5","Thalamus_29_Male_3",0,3,"3M"
"Slc27a5","Thalamus_33_Male_3",0.404466169306532,3,"3M"
"Slc27a5","Thalamus_37_Female_3",0,3,"3M"
"Slc27a5","Thalamus_41_Female_3",0,3,"3M"
"Slc27a5","Thalamus_45_Female_3",2.20641112287454,3,"3M"
"Slc27a5","Thalamus_49_Female_3",2.4578228563577,3,"3M"
"Slc27a5","Thalamus_53_Female_3",0,3,"3M"
"Slc27a5","Thalamus_1_Female_12",0.836774115689871,12,"12M"
"Slc27a5","Thalamus_10_Female_12",0,12,"12M"
"Slc27a5","Thalamus_12_Male_12",0,12,"12M"
"Slc27a5","Thalamus_13_Female_12",0,12,"12M"
"Slc27a5","Thalamus_15_Male_12",1.19131011298663,12,"12M"
"Slc27a5","Thalamus_3_Male_12",0.656941447814691,12,"12M"
"Slc27a5","Thalamus_4_Female_12",0,12,"12M"
"Slc27a5","Thalamus_6_Male_12",1.5809687054109,12,"12M"
"Slc27a5","Thalamus_7_Female_12",0,12,"12M"
"Slc27a5","Thalamus_9_Male_12",0,12,"12M"
"Slc27a5","Thalamus_18_Male_15",1.25722140185572,15,"15M"
"Slc27a5","Thalamus_22_Male_15",0,15,"15M"
"Slc27a5","Thalamus_26_Male_15",0.549793777079391,15,"15M"
"Slc27a5","Thalamus_30_Male_15",1.47493703416373,15,"15M"
"Slc27a5","Thalamus_34_Male_15",0.681710111026522,15,"15M"
"Slc27a5","Thalamus_38_Female_15",0,15,"15M"
"Slc27a5","Thalamus_42_Female_15",0.751547125453673,15,"15M"
"Slc27a5","Thalamus_46_Female_15",1.39972528086526,15,"15M"
"Slc27a5","Thalamus_50_Female_15",0,15,"15M"
"Slc27a5","Thalamus_54_Female_15",0,15,"15M"
"Slc27a5","Thalamus_19_Male_18",0,18,"18M"
"Slc27a5","Thalamus_23_Male_18",0,18,"18M"
"Slc27a5","Thalamus_27_Male_18",0,18,"18M"
"Slc27a5","Thalamus_31_Male_18",0.936888563117092,18,"18M"
"Slc27a5","Thalamus_35_Male_18",1.66045492582069,18,"18M"
"Slc27a5","Thalamus_39_Female_18",0,18,"18M"
"Slc27a5","Thalamus_43_Female_18",0,18,"18M"
"Slc27a5","Thalamus_47_Female_18",0,18,"18M"
"Slc27a5","Thalamus_51_Female_18",2.19831652717105,18,"18M"
"Slc27a5","Thalamus_55_Female_18",0,18,"18M"
"Slc27a5","Thalamus_16_Male_21",0,21,"21M"
"Slc27a5","Thalamus_20_Male_21",1.91293044190321,21,"21M"
"Slc27a5","Thalamus_24_Male_21",1.03291495072465,21,"21M"
"Slc27a5","Thalamus_28_Male_21",0,21,"21M"
"Slc27a5","Thalamus_32_Male_21",1.52249569980366,21,"21M"
"Slc27a5","Thalamus_36_Male_21",0,21,"21M"
"Slc27a5","Thalamus_40_Female_21",1.09264892738694,21,"21M"
"Slc27a5","Thalamus_44_Female_21",0,21,"21M"
"Slc27a5","Thalamus_48_Female_21",1.58321731774771,21,"21M"
"Slc27a5","Thalamus_52_Female_21",0,21,"21M"
"Slc27a5","Thalamus_56_Female_21",0.837781952250045,21,"21M"
"Slc27a5","Thalamus_11_Male_26",0,26,"26M"
"Slc27a5","Thalamus_14_Male_26",0,26,"26M"
"Slc27a5","Thalamus_2_Male_26",1.09063765798124,26,"26M"
"Slc27a5","Thalamus_5_Male_26",1.06084754117302,26,"26M"
"Slc27a5","Thalamus_8_Male_26",0,26,"26M"
"Slc27a5","Thalamus_57_Male_28",0,28,"28M"
"Slc27a5","Thalamus_58_Male_28",2.27052445743749,28,"28M"
"Slc27a5","Thalamus_59_Male_28",3.2382534596333,28,"28M"
"Aprt","Thalamus_17_Male_3",178.847565059207,3,"3M"
"Aprt","Thalamus_21_Male_3",232.326132516143,3,"3M"
"Aprt","Thalamus_25_Male_3",204.970269463771,3,"3M"
"Aprt","Thalamus_29_Male_3",211.175270906249,3,"3M"
"Aprt","Thalamus_33_Male_3",232.568047351256,3,"3M"
"Aprt","Thalamus_37_Female_3",261.240071217292,3,"3M"
"Aprt","Thalamus_41_Female_3",225.833254367831,3,"3M"
"Aprt","Thalamus_45_Female_3",226.15714009464,3,"3M"
"Aprt","Thalamus_49_Female_3",238.900381637969,3,"3M"
"Aprt","Thalamus_53_Female_3",202.91426954791,3,"3M"
"Aprt","Thalamus_1_Female_12",179.906434873322,12,"12M"
"Aprt","Thalamus_10_Female_12",191.40590542206,12,"12M"
"Aprt","Thalamus_12_Male_12",226.587755403695,12,"12M"
"Aprt","Thalamus_13_Female_12",209.356813199916,12,"12M"
"Aprt","Thalamus_15_Male_12",186.440032682408,12,"12M"
"Aprt","Thalamus_3_Male_12",184.600546835928,12,"12M"
"Aprt","Thalamus_4_Female_12",170.549819763607,12,"12M"
"Aprt","Thalamus_6_Male_12",194.459150765541,12,"12M"
"Aprt","Thalamus_7_Female_12",194.118921724971,12,"12M"
"Aprt","Thalamus_9_Male_12",189.6016940689,12,"12M"
"Aprt","Thalamus_18_Male_15",208.69875270805,15,"15M"
"Aprt","Thalamus_22_Male_15",165.440154976762,15,"15M"
"Aprt","Thalamus_26_Male_15",224.865654825471,15,"15M"
"Aprt","Thalamus_30_Male_15",207.228653300004,15,"15M"
"Aprt","Thalamus_34_Male_15",245.415639969548,15,"15M"
"Aprt","Thalamus_38_Female_15",211.957554225308,15,"15M"
"Aprt","Thalamus_42_Female_15",203.669270997946,15,"15M"
"Aprt","Thalamus_46_Female_15",230.954671342768,15,"15M"
"Aprt","Thalamus_50_Female_15",234.815974714783,15,"15M"
"Aprt","Thalamus_54_Female_15",186.879801480757,15,"15M"
"Aprt","Thalamus_19_Male_18",231.597519754651,18,"18M"
"Aprt","Thalamus_23_Male_18",164.691291566596,18,"18M"
"Aprt","Thalamus_27_Male_18",183.72899240285,18,"18M"
"Aprt","Thalamus_31_Male_18",239.843472157976,18,"18M"
"Aprt","Thalamus_35_Male_18",220.287020158878,18,"18M"
"Aprt","Thalamus_39_Female_18",243.270282469172,18,"18M"
"Aprt","Thalamus_43_Female_18",214.67019414408,18,"18M"
"Aprt","Thalamus_47_Female_18",258.674975959334,18,"18M"
"Aprt","Thalamus_51_Female_18",211.771158784144,18,"18M"
"Aprt","Thalamus_55_Female_18",202.205868173645,18,"18M"
"Aprt","Thalamus_16_Male_21",224.343854879063,21,"21M"
"Aprt","Thalamus_20_Male_21",246.768027005514,21,"21M"
"Aprt","Thalamus_24_Male_21",203.484245292756,21,"21M"
"Aprt","Thalamus_28_Male_21",233.07956725731,21,"21M"
"Aprt","Thalamus_32_Male_21",227.613107120648,21,"21M"
"Aprt","Thalamus_36_Male_21",213.674520624723,21,"21M"
"Aprt","Thalamus_40_Female_21",227.817301360176,21,"21M"
"Aprt","Thalamus_44_Female_21",216.334572320847,21,"21M"
"Aprt","Thalamus_48_Female_21",235.899380344408,21,"21M"
"Aprt","Thalamus_52_Female_21",230.776604814111,21,"21M"
"Aprt","Thalamus_56_Female_21",207.769924158011,21,"21M"
"Aprt","Thalamus_11_Male_26",194.995529636164,26,"26M"
"Aprt","Thalamus_14_Male_26",231.891521953523,26,"26M"
"Aprt","Thalamus_2_Male_26",170.139474645073,26,"26M"
"Aprt","Thalamus_5_Male_26",200.500185281702,26,"26M"
"Aprt","Thalamus_8_Male_26",231.852273385964,26,"26M"
"Aprt","Thalamus_57_Male_28",239.816563541004,28,"28M"
"Aprt","Thalamus_58_Male_28",225.690131069287,28,"28M"
"Aprt","Thalamus_59_Male_28",199.152587767448,28,"28M"
"Nt5e","Thalamus_17_Male_3",11.9231710039471,3,"3M"
"Nt5e","Thalamus_21_Male_3",21.566138883355,3,"3M"
"Nt5e","Thalamus_25_Male_3",35.6867879869958,3,"3M"
"Nt5e","Thalamus_29_Male_3",23.1669073568037,3,"3M"
"Nt5e","Thalamus_33_Male_3",18.6054437881005,3,"3M"
"Nt5e","Thalamus_37_Female_3",23.8433398333242,3,"3M"
"Nt5e","Thalamus_41_Female_3",28.7076170806565,3,"3M"
"Nt5e","Thalamus_45_Female_3",15.4448778601218,3,"3M"
