"gene_symbol","Thalamus_17_Male_3","Thalamus_21_Male_3","Thalamus_25_Male_3","Thalamus_29_Male_3","Thalamus_33_Male_3","Thalamus_37_Female_3","Thalamus_41_Female_3","Thalamus_45_Female_3","Thalamus_49_Female_3","Thalamus_53_Female_3","Thalamus_1_Female_12","Thalamus_10_Female_12","Thalamus_12_Male_12","Thalamus_13_Female_12","Thalamus_15_Male_12","Thalamus_3_Male_12","Thalamus_4_Female_12","Thalamus_6_Male_12","Thalamus_7_Female_12","Thalamus_9_Male_12","Thalamus_18_Male_15","Thalamus_22_Male_15","Thalamus_26_Male_15","Thalamus_30_Male_15","Thalamus_34_Male_15","Thalamus_38_Female_15","Thalamus_42_Female_15","Thalamus_46_Female_15","Thalamus_50_Female_15","Thalamus_54_Female_15","Thalamus_19_Male_18","Thalamus_23_Male_18","Thalamus_27_Male_18","Thalamus_31_Male_18","Thalamus_35_Male_18","Thalamus_39_Female_18","Thalamus_43_Female_18","Thalamus_47_Female_18","Thalamus_51_Female_18","Thalamus_55_Female_18","Thalamus_16_Male_21","Thalamus_20_Male_21","Thalamus_24_Male_21","Thalamus_28_Male_21","Thalamus_32_Male_21","Thalamus_36_Male_21","Thalamus_40_Female_21","Thalamus_44_Female_21","Thalamus_48_Female_21","Thalamus_52_Female_21","Thalamus_56_Female_21","Thalamus_11_Male_26","Thalamus_14_Male_26","Thalamus_2_Male_26","Thalamus_5_Male_26","Thalamus_8_Male_26","Thalamus_57_Male_28","Thalamus_58_Male_28","Thalamus_59_Male_28"
"Cant1",286.156104094731,310.748455728343,289.154487279248,320.772563401897,253.600288155195,315.14675257959,292.339233938019,330.961668431181,293.46404904911,304.077325670346,290.360618144385,360.936850224457,272.04962989552,266.761100690215,347.862552992097,305.477773233831,281.407202609952,328.841490725467,290.099944133429,289.142583455073,306.342948252178,327.50398026012,282.594001418807,315.636525311039,280.1828556319,314.800864559481,317.15288694145,291.142858419974,339.097603237186,285.81616697057,288.22903005962,316.714022243454,310.094634236484,294.183008818767,312.16552605429,341.988657963909,302.563462312505,307.17653395171,293.841642465196,323.223016550295,328.043582360926,374.934366613029,319.170719773917,308.940369808038,331.142814707297,313.194160367744,336.535869635177,303.808986346233,297.644855736569,345.618043228716,307.465976475766,258.520985466642,297.296823017337,275.931327469253,275.820360704986,300.044118499483,288.107270875199,321.960368064637,315.729712314247
"Nt5c1b",0,0,0,0,0.404466169306532,0,0,0,0,0.58815730303742,0,0,0,0,0,0,0,0.79048435270545,0,0,0,0,0.549793777079391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405038102158641,0,0,0,0,0,0,0,0,0,0.546324463693469,0,0,0,0,0,0,0,0,0,0,0,0
"Cmpk2",143.078052047366,216.641667873703,212.290636230334,208.502166211233,208.300077192864,191.783385615869,202.388700418628,197.473795497271,198.592086793702,199.973483032723,199.989013649879,246.093306971221,220.093201904863,243.124041135386,220.392370902527,234.528096869845,223.136014190719,243.469180633279,221.079883075661,225.942018765439,173.915627256709,189.074462830585,212.770191729724,230.090177329542,192.242251309479,195.653126977207,156.321802094364,186.16346235508,172.101149169841,228.103287101513,181.727980829379,164.691291566596,231.116108090462,179.882604118482,235.784599466538,211.53937606015,212.239965531128,189.964435470136,186.856904809539,160.845576956308,233.832718831652,193.205974632224,199.352585489857,184.704562732208,246.644303368194,199.039279486043,192.852535683794,201.285210768093,205.818251307202,187.027485418071,159.178570927509,224.272478844993,200.179860831673,271.568776837328,214.291203316951,171.843449686067,175.974611472067,178.917327246075,191.056954118365
"Entpd5",238.463420078943,260.754224680566,314.77577096222,245.034597043116,219.625129933447,261.240071217292,251.191649455744,239.395606831888,237.917252495425,237.02739312408,229.276107699025,235.155826661389,239.57686240136,216.11025878701,240.048987766807,317.302719294496,272.879711621771,277.460007799613,253.43303669649,270.182414048183,277.845929810115,265.041880932159,280.39482631049,278.025630939863,229.054597304911,244.566408721509,260.035305406971,299.541210105166,232.628248242285,313.29849071774,262.026390963291,247.036937349894,265.201577269272,216.421258080048,268.440213007678,282.052501413533,250.31354713404,243.855055461664,250.608084097499,275.735274782243,305.676974472681,273.549053192159,275.788291843482,303.443210202913,274.810473814561,283.923678090385,233.280545997111,297.224890666903,270.730161334858,316.087387636389,253.010149579514,270.121286096556,253.693288974794,290.109617023009,240.812391846277,278.222728063157,261.097214230649,256.569263690437,294.681064826631
"Ak7",0,18.6253017628975,84.1842178154773,65.045547578718,1.61786467722613,58.0533491593982,35.406061066143,37.5089890888672,0.49156457127154,32.9368089700955,0.836774115689871,0,0,3.37672279354703,14.8913764123329,3.94164868688815,1.42124849803006,63.238748216436,2.15687690805523,11.0600988206858,9.63869741422722,5.06449454010495,118.755455849149,0,27.2684044410609,46.4049083215171,11.2732068818051,85.3832421327809,37.9205921899649,13.7411618735851,32.964610476027,31.6714022243454,8.31352906800224,10.305774194288,83.5762312663081,109.295344297744,10.9360287582833,106.433974483268,6.59494958151314,73.529406608598,114.544143427679,59.3008436989995,3.09874485217395,1.09943192102505,31.2111618459751,49.7598198715107,3.27794678216081,67.7221269873957,101.325908335853,77.6546869279711,22.6201127107512,0,31.7116611218492,0,0,4.09151070681113,0,29.9709228381749,4.85738018944995
"Entpd4",0,1.960558080305,0,1.78206979667721,2.02233084653266,2.07333389854993,1.43538085403282,1.10320556143727,3.44095199890078,1.76447190911226,4.18387057844936,5.46874015491601,4.32970233255469,0,2.38262022597327,2.62776579125876,2.84249699606012,0.79048435270545,4.31375381611046,3.16002823448167,1.25722140185572,1.68816484670165,2.19917510831757,2.94987406832746,3.40855055513261,0,2.25464137636102,1.39972528086526,2.9169686299973,0,2.53573926738669,0,3.3254116272009,0.936888563117092,0,0,2.02519051079321,0,3.66386087861841,1.53186263767913,1.35555199322697,0,2.0658299014493,1.09943192102505,1.52249569980366,0,2.18529785477387,0.940585097047162,0,1.093727984901,0.837781952250045,4.41916214472893,0,2.18127531596248,1.06084754117302,4.09151070681113,1.63697312997272,1.81641956595,0
"Adsl",119.231710039471,222.523342114618,225.10127807182,222.758724584651,228.927851827497,209.406723753543,225.354794083153,212.918673357393,226.61126735618,248.202381881791,235.133526508854,262.499527435969,242.463330623063,253.254209516027,252.557743953167,246.353042930509,245.8759901592,282.202913915846,213.530813897468,262.282343461979,207.022457505576,175.569144056972,210.021222844327,233.777519914951,217.46552541746,210.703367513915,206.67545949976,193.162088759406,223.877342352293,252.837378473966,204.54963423586,228.034096015287,241.092342972065,196.746598254589,233.01717459017,232.693313666165,206.974470203066,235.771462462935,215.435019662762,206.801456086682,267.043742665713,233.377513912192,202.451330342031,217.687520362959,212.388150122611,231.236809991138,234.373194924498,265.2449973673,261.230857428372,191.402397357675,215.309961728262,243.053917960091,190.269966731095,263.93431323146,245.055782010969,219.57774126553,201.347694986645,217.970347913999,241.249882742681
"Nme3",238.463420078943,164.68687874562,157.38788548111,174.642840074366,162.190933891919,132.693369507196,163.154957075064,174.306478707089,156.809098235621,175.859033608189,129.69998793193,117.577913330694,124.118133533234,128.315466154787,142.957213558396,160.950654714599,105.172388854224,170.744620184377,149.902945109839,158.001411724083,162.600634640007,128.300528349325,161.089576684262,139.381549728473,167.018977201498,156.773338924044,155.57025496891,151.170330333448,177.205844272336,173.138639607172,161.442066690286,126.685608897382,161.282463919243,148.028392972501,183.757011790823,130.449281903759,151.079212105173,165.713656473949,164.873739537828,154.718126405592,140.299631298991,168.337878887483,131.180198742031,145.125013575306,136.263365132428,183.428355604785,133.8494936049,156.137126109829,137.73990664405,147.653277961635,135.720676264507,140.308398095143,136.756538587975,151.598634459392,154.883741011262,132.292179520226,174.337638342095,167.564704958887,118.196251276616
"Nme4",0,9.80279040152502,17.3858710705877,20.4938026617879,8.08932338613063,16.5866711883995,9.09074540887455,14.3416722986845,13.7638079956031,16.4684044850478,10.8780635039683,10.937480309832,10.1026387759609,6.75344558709406,12.5087561863597,17.7374190909967,17.0549819763607,16.6001714068145,11.8628229943038,11.0600988206858,18.8583210278359,5.06449454010495,13.7448444269848,15.4868388587192,10.9073617764244,13.7960538253159,13.5278482581661,16.7967033703831,19.6895382524818,10.9929294988681,15.2144356043201,0,8.31352906800224,12.1795513205222,12.730154431292,21.153937606015,11.7461049626006,26.945309995764,10.9915826358552,13.7867637391121,19.655503901791,11.4775826514193,13.4278943594204,10.9943192102505,15.2249569980366,19.5136548515728,10.9264892738694,20.6928721350376,14.2489558597294,17.499647758416,10.8911653792506,12.1526958980045,17.8378093810402,8.7251012638499,6.36508524703815,12.2745321204334,13.9142716047681,16.34777609355,4.85738018944995
"Acsbg2",0,0.980279040152502,1.83009169164081,0,0,0,0,0,0,0.58815730303742,0,0,0,0,0,0,0,0,0,0,0,0,0.549793777079391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46554435144736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nme5",47.6926840157886,49.0139520076251,94.2497221195018,80.1931408504742,44.895744793025,81.8966889927224,59.807535584701,86.0500337921071,37.8504719879086,59.4038876067794,30.1238681648354,38.2811810844121,33.9160016050118,20.2603367612822,51.2263348584253,43.3581355557696,61.1136854152926,79.048435270545,34.5100305288837,42.6603811655025,51.9651512767033,37.1396266274363,121.504424734545,30.9736777174384,53.1733886600687,53.9300285898712,48.0990160290351,81.1840662901851,72.1949735924331,41.2234856207553,61.7029888397428,69.6770848935599,43.2303511536117,53.4026480976742,88.0041110684966,133.974938171428,56.7053343022098,138.768346478185,47.6301914220393,87.3161703477102,126.744111366721,80.3430785599348,41.316598028986,42.8778449199768,70.7960500408704,74.1518884359768,54.6324463693469,81.8309034431031,90.2433871116193,78.7484149128721,59.4825186097532,39.2200640344692,47.5674916827739,37.0816803713621,50.9206819763052,55.9173129930854,59.7495192440043,74.0190973124623,46.9546751646829
"Ak3",930.007338307877,793.045743483374,954.392817190683,813.514862183144,843.311963004119,885.313574680822,756.445710075298,803.133648726333,895.139084285475,941.051684859872,902.042496713682,853.123464166898,797.386846245489,871.194480735134,889.908654401016,936.141563135935,839.957862335765,856.094553980002,790.495386802242,799.487143323862,853.653331860037,979.135611086957,832.387778498198,830.389550234181,816.688713009773,856.609523880977,739.522371446415,726.45742076907,719.032767294334,939.895472153221,832.567726125297,829.79073827785,869.595140513035,785.112615892123,816.94382350378,800.3239727609,872.857110151872,785.45578637652,824.368697689142,818.014648520653,967.864123164055,772.823898528897,823.233215727546,824.573940768786,844.223865541132,807.865310855116,814.023450903268,895.437012388898,845.438047677276,835.608180464365,924.91127528405,846.269550715589,848.286935009467,872.51012638499,826.400234573786,842.851205603092,771.014344217151,754.268224760736,867.851927181725
"Entpd1",71.5390260236828,58.8167424091501,72.288621819812,56.135198595332,49.3448726553969,41.4666779709987,56.4583135919577,48.5410447032399,63.9033942653002,75.2841347887897,61.0845104453606,71.0936220139082,60.6158326557657,81.0413470451287,69.0959865532248,58.4677888555075,71.062424901503,51.3814829258543,60.3925534255465,37.92033881378,53.222372678559,81.0319126416792,46.7324710517483,53.8352017469762,57.2636493262278,66.4718957037947,54.8629401581182,64.387362919802,61.9855833874426,32.9787884966042,64.2387281071295,50.6742435589527,42.3989982468114,42.1599853402691,74.7204716619311,77.5644378887216,71.6917440820795,78.1413989877156,63.0184071122366,65.8700934202024,96.9219675157282,45.9103306056771,79.534451205798,59.3693237353526,70.7960500408704,65.370743752769,62.2809888610554,68.6627120844428,69.6615619808991,63.4362231242581,73.724811798004,71.811384851845,67.3872798839297,57.8037958730056,54.1032245998242,68.1918451135188,45.0167610742498,48.5892233891624,64.7650691926661
"Nt5c2",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Acsl5",178.847565059207,188.21357570928,168.368435630955,150.584897819224,168.257926431517,173.123380528919,164.11187764442,175.409684268526,204.490861648961,161.74325833529,179.069660757633,218.74960619664,209.990563128903,199.226644819275,175.718241665529,157.665947475526,198.974789724208,158.09687054109,181.177660276639,189.6016940689,197.802833891967,172.192814363568,170.436070894611,178.467381133812,185.425150199214,190.636380131638,199.911535370677,165.167583142101,199.083108997316,203.369195729059,177.501748717068,158.357011121727,171.258698800846,200.494152507058,168.259432483163,190.385438454135,183.887298380023,165.713656473949,193.451854391052,173.100478057741,140.299631298991,164.512018003676,190.056350933336,178.107971206058,180.415740426734,157.084921555161,191.213562292714,175.889413147819,148.822427868284,170.621565644556,178.44755582926,189.471576955253,172.432157350055,164.686286355167,167.613911505338,197.756350829204,189.070396511849,183.912481052437,192.676080848182
"Acsl4",393.464643130256,358.782128695816,271.76861620866,286.022202366691,395.163447412481,284.046744101341,303.343820485603,339.787312922679,403.574513013935,368.186471701425,363.996740325094,303.515078597839,349.262654826078,341.04900214825,305.571043981072,230.586448182957,335.414645535094,213.430775230471,364.512197461334,390.263486958486,342.383295105376,362.955442040855,263.901012998108,327.436021584348,417.888298059258,317.309237982265,421.617937379511,324.73626516074,377.018195427151,390.248997209817,381.206136530466,304.045461353716,339.191985974492,307.299448702406,280.063397488423,253.84725127218,371.014901577315,276.189427456581,393.498658363617,320.159291274937,159.955135200782,242.942166121708,365.651892556526,370.508557385441,300.692900711224,413.689482853344,326.702029288694,280.294358920054,240.649032297651,332.493307409904,334.274998947768,359.056924259225,311.170674758146,295.562805312915,401.000370563403,366.872126710731,329.850085689503,413.235451253624,351.350500370213
