"gene","log2FoldChange","padj","pvalue","metabolite","comparison","region","row_id"
"Entpd5",-0.6,0.0187965613505964,0.00170583301825331,"UMPpseudoUMP","28_vs_26","med","med | 28_vs_26 | UMPpseudoUMP"
"Gnptab",-0.9,0.00476103993270303,0.00015770231191957,"UMPpseudoUMP","28_vs_26","med","med | 28_vs_26 | UMPpseudoUMP"
"Ctps2",-0.3,0.0196593979790281,0.00182980907448688,"UTPpseudoUTP","28_vs_26","med","med | 28_vs_26 | UTPpseudoUTP"
"Polr1a",-0.4,0.0325677478356916,0.00386377549242025,"UTPpseudoUTP","28_vs_26","med","med | 28_vs_26 | UTPpseudoUTP"
"Polr1d",0.3,0.0383644140403083,0.00491055299616656,"UTPpseudoUTP","28_vs_26","med","med | 28_vs_26 | UTPpseudoUTP"
"Polr2f",0.3,0.0363312786630763,0.00454413250065006,"UTPpseudoUTP","28_vs_26","med","med | 28_vs_26 | UTPpseudoUTP"
"Polr3b",-0.4,0.0293096986508117,0.00329214109497995,"UTPpseudoUTP","28_vs_26","med","med | 28_vs_26 | UTPpseudoUTP"
"Polr3f",-0.4,0.0122831403705489,0.000843177201695351,"UTPpseudoUTP","28_vs_26","med","med | 28_vs_26 | UTPpseudoUTP"
"Mettl3",-0.3,0.017563402311524,0.0015315752483515,"m5dCTP","28_vs_26","med","med | 28_vs_26 | m5dCTP"
"Mettl3",-0.3,0.017563402311524,0.0015315752483515,"m6dATP","28_vs_26","med","med | 28_vs_26 | m6dATP"
"Fto",0.5,0.00406801738817529,0.000116699517404654,"mAMP","28_vs_26","med","med | 28_vs_26 | mAMP"
"Mettl1",0.7,0.00772523226690622,0.000392514049532555,"mAMP","28_vs_26","med","med | 28_vs_26 | mAMP"
"Mettl3",-0.3,0.017563402311524,0.0015315752483515,"mAMP","28_vs_26","med","med | 28_vs_26 | mAMP"
"Mettl3",-0.3,0.017563402311524,0.0015315752483515,"mCMPhm5dCMP","28_vs_26","med","med | 28_vs_26 | mCMPhm5dCMP"
"Mettl3",-0.3,0.017563402311524,0.0015315752483515,"mCTPhm5dCTP","28_vs_26","med","med | 28_vs_26 | mCTPhm5dCTP"
"Gadd45g",0.5,0.0404120024782619,0.00526955068286688,"f5dC","28_vs_26","med","med | 28_vs_26 | f5dC"
"Mbd2",-1.3,0.0177766047561773,0.00155998232684979,"m5dC","28_vs_26","med","med | 28_vs_26 | m5dC"
"Fto",0.5,0.00406801738817529,0.000116699517404654,"m6Am","28_vs_26","med","med | 28_vs_26 | m6Am"
"N6amt1",0.3,0.0314086384946809,0.00367187320531341,"m6dA","28_vs_26","med","med | 28_vs_26 | m6dA"
"Cmtr1",-0.2,0.0352886237452216,0.00436560691050064,"mA","28_vs_26","med","med | 28_vs_26 | mA"
"Fto",0.5,0.00406801738817529,0.000116699517404654,"mA","28_vs_26","med","med | 28_vs_26 | mA"
"Mettl3",-0.3,0.017563402311524,0.0015315752483515,"mA","28_vs_26","med","med | 28_vs_26 | mA"
"Ythdf3",-1.2,0.00536116123859245,0.000194856354969824,"mA","28_vs_26","med","med | 28_vs_26 | mA"
"Cmtr1",-0.2,0.0352886237452216,0.00436560691050064,"mChm5dC","28_vs_26","med","med | 28_vs_26 | mChm5dC"
"Enpp3",-1.2,0.00545669901790921,0.000202826941912692,"mChm5dC","28_vs_26","med","med | 28_vs_26 | mChm5dC"
"Nsun3",-0.6,0.0424400179327899,0.00568665707912383,"mChm5dC","28_vs_26","med","med | 28_vs_26 | mChm5dC"
"Ybx1",0.5,0.00552195789460617,0.000208068327274519,"mChm5dC","28_vs_26","med","med | 28_vs_26 | mChm5dC"
"Cmtr1",-0.2,0.0352886237452216,0.00436560691050064,"mG","28_vs_26","med","med | 28_vs_26 | mG"
"Mettl1",0.7,0.00772523226690622,0.000392514049532555,"mG","28_vs_26","med","med | 28_vs_26 | mG"
"Rnmt",-0.4,0.00312900065025265,6.29480305842377e-05,"mG","28_vs_26","med","med | 28_vs_26 | mG"
"St6galnac4",-0.3,0.0289484285639721,0.000798161439482106,"CMP","26_vs_3","med","med | 26_vs_3 | CMP"
"Acss2",-0.2,0.0106234930214525,0.000220658301223723,"AMPdGMP","26_vs_3","med","med | 26_vs_3 | AMPdGMP"
"Uba7",0.9,0.00814400523318183,0.000161173561075775,"AMPdGMP","26_vs_3","med","med | 26_vs_3 | AMPdGMP"
"Ube2l6",0.7,0.00986183073118611,0.000203025251251672,"AMPdGMP","26_vs_3","med","med | 26_vs_3 | AMPdGMP"
"Polr3e",-0.3,0.0446760338686564,0.00145626187231942,"CTP","26_vs_3","med","med | 26_vs_3 | CTP"
"Arhgef37",0.8,0.00454806249945321,8.19269882261653e-05,"GMP","26_vs_3","med","med | 26_vs_3 | GMP"
"Dock8",1.1,8.10672470870137e-05,8.2949759595192e-07,"GMP","26_vs_3","med","med | 26_vs_3 | GMP"
"Gna15",0.8,0.0486719164115536,0.00161931564312687,"GMP","26_vs_3","med","med | 26_vs_3 | GMP"
"Gngt2",0.7,0.0289724545288794,0.000802374207894951,"GMP","26_vs_3","med","med | 26_vs_3 | GMP"
"Psd4",1,0.0239505817760949,0.000607532679082365,"GMP","26_vs_3","med","med | 26_vs_3 | GMP"
"Rac2",1.3,4.92587636642493e-08,2.56540341367636e-10,"GMP","26_vs_3","med","med | 26_vs_3 | GMP"
"Arhgdib",0.7,0.000367859726497552,4.28241823629281e-06,"GTP","26_vs_3","med","med | 26_vs_3 | GTP"
"Cyth4",0.9,1.27100804788415e-05,1.05910847688404e-07,"GTP","26_vs_3","med","med | 26_vs_3 | GTP"
"Dock8",1.1,8.10672470870137e-05,8.2949759595192e-07,"GTP","26_vs_3","med","med | 26_vs_3 | GTP"
"Fgd2",0.6,0.0289724545288794,0.000801685928998243,"GTP","26_vs_3","med","med | 26_vs_3 | GTP"
"Fgd3",0.6,0.02144731833271,0.000523009172012657,"GTP","26_vs_3","med","med | 26_vs_3 | GTP"
"Gbp6",1.3,0.000537813713985781,6.65635501655093e-06,"GTP","26_vs_3","med","med | 26_vs_3 | GTP"
"Gfm2",0.5,2.71647776135014e-11,1.03193199683664e-13,"GTP","26_vs_3","med","med | 26_vs_3 | GTP"
"Gngt2",0.7,0.0289724545288794,0.000802374207894951,"GTP","26_vs_3","med","med | 26_vs_3 | GTP"
"Mlph",1.2,0.000426657552852053,5.07147633437279e-06,"GTP","26_vs_3","med","med | 26_vs_3 | GTP"
"Psd4",1,0.0239505817760949,0.000607532679082365,"GTP","26_vs_3","med","med | 26_vs_3 | GTP"
"Rac2",1.3,4.92587636642493e-08,2.56540341367636e-10,"GTP","26_vs_3","med","med | 26_vs_3 | GTP"
"Rras2",-0.5,0.0279256084031853,0.000754238235958894,"GTP","26_vs_3","med","med | 26_vs_3 | GTP"
"Hk2",1.4,3.95363081856598e-07,2.58104104206847e-09,"ITP","26_vs_3","med","med | 26_vs_3 | ITP"
"Trub2",0.3,0.0224325768240883,0.000553907754433404,"UpseudoU","26_vs_3","med","med | 26_vs_3 | UpseudoU"
"Isg20",1.3,0.0175430473488161,0.000411677417719293,"UMPpseudoUMP","26_vs_3","med","med | 26_vs_3 | UMPpseudoUMP"
"Polr3e",-0.3,0.0446760338686564,0.00145626187231942,"UTPpseudoUTP","26_vs_3","med","med | 26_vs_3 | UTPpseudoUTP"
"Uap1l1",0.3,0.0139173676537525,0.00031124558505114,"UTPpseudoUTP","26_vs_3","med","med | 26_vs_3 | UTPpseudoUTP"
"Mettl16",-0.2,0.00414102328467721,7.28186803935029e-05,"mAMP","26_vs_3","med","med | 26_vs_3 | mAMP"
"Mettl16",-0.2,0.00414102328467721,7.28186803935029e-05,"mA","26_vs_3","med","med | 26_vs_3 | mA"
"Entpd1",0.5,0.0120314747773031,0.00185531717977089,"CMP","28_vs_3","med","med | 28_vs_3 | CMP"
"Nt5c1a",1,0.0403447677308441,0.00925380087099258,"CMP","28_vs_3","med","med | 28_vs_3 | CMP"
"Sgms1",0.9,0.000436240129793741,1.98890902455646e-05,"CMP","28_vs_3","med","med | 28_vs_3 | CMP"
"Sgms2",0.8,0.00139919991643572,0.000102315401267608,"CMP","28_vs_3","med","med | 28_vs_3 | CMP"
"St3gal2",-0.2,0.0133119207713044,0.00212965625642699,"CMP","28_vs_3","med","med | 28_vs_3 | CMP"
"St3gal5",-0.3,0.0103118973730809,0.001522079568763,"CMP","28_vs_3","med","med | 28_vs_3 | CMP"
"St8sia1",0.5,0.0127223647482914,0.00200368669508502,"CMP","28_vs_3","med","med | 28_vs_3 | CMP"
"Nt5c1a",1,0.0403447677308441,0.00925380087099258,"dA","28_vs_3","med","med | 28_vs_3 | dA"
"Ak4",-0.4,0.00532419005641056,0.000628105277911524,"dAMP","28_vs_3","med","med | 28_vs_3 | dAMP"
"Nt5c1a",1,0.0403447677308441,0.00925380087099258,"dAMP","28_vs_3","med","med | 28_vs_3 | dAMP"
"Nt5c1a",1,0.0403447677308441,0.00925380087099258,"dC","28_vs_3","med","med | 28_vs_3 | dC"
"Nt5c1a",1,0.0403447677308441,0.00925380087099258,"dCMP","28_vs_3","med","med | 28_vs_3 | dCMP"
"Entpd1",0.5,0.0120314747773031,0.00185531717977089,"dTMP","28_vs_3","med","med | 28_vs_3 | dTMP"
"Nt5c1a",1,0.0403447677308441,0.00925380087099258,"dTMP","28_vs_3","med","med | 28_vs_3 | dTMP"
"Nt5c1a",1,0.0403447677308441,0.00925380087099258,"G","28_vs_3","med","med | 28_vs_3 | G"
"Nt5c1a",1,0.0403447677308441,0.00925380087099258,"I","28_vs_3","med","med | 28_vs_3 | I"
"Ahcyl1",-0.2,0.0205960018558969,0.00376652075762802,"AdG","28_vs_3","med","med | 28_vs_3 | AdG"
"Ahcyl2",1.3,5.24331338606595e-05,1.03094016073763e-06,"AdG","28_vs_3","med","med | 28_vs_3 | AdG"
"Nt5c1a",1,0.0403447677308441,0.00925380087099258,"AdG","28_vs_3","med","med | 28_vs_3 | AdG"
"Slc35b3",0.5,0.00509531095281704,0.000594737748487555,"AdG","28_vs_3","med","med | 28_vs_3 | AdG"
"Acsl4",1,0.00484297508700351,0.000549997894078718,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ak4",-0.4,0.00532419005641056,0.000628105277911524,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Carns1",0.4,0.0294256124264361,0.00607010890916881,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Cbl",0.5,0.0188775989647046,0.0033430245289636,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Chfr",0.3,0.0451165610436451,0.0107725542940406,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Creb1",1,0.000848748588175704,5.12885109033242e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Enpp1",0.7,0.00803381158346727,0.00108987658951095,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Enpp3",0.9,0.0151218748438818,0.00249396081465481,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Entpd1",0.5,0.0120314747773031,0.00185531717977089,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Farsa",0.2,0.0398981702432415,0.00912685702304407,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Gars",-0.1,0.0362960384494842,0.0080534914383561,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Gmps",0.6,0.000289605131024882,1.10374012933676e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Herc1",0.6,0.000921066778846958,5.7843017939031e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Hint1",-0.3,0.0309901736135129,0.00649545429103851,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Hlcs",0.7,0.0013092329592273,9.3928661702965e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Iars2",0.5,0.00101758105530447,6.75953290083902e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Impad1",0.7,0.00659752681888583,0.000840797460051341,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Kars",0.2,0.0088791808319117,0.00124776809612648,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Lars",0.4,0.00602972728215792,0.000751782924112016,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Lig3",0.6,0.000472720445676652,2.28479994458038e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"March1",0.4,0.00487192366955031,0.000557450331098675,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"March2",-0.2,0.0292592692641011,0.00602809828397638,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"March4",-1.3,0.00539121695967344,0.000640266839558771,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"March6",0.6,0.00209683586366951,0.000176080712691916,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"March7",0.9,4.81995224806877e-05,9.06494603108876e-07,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"March8",0.6,0.000150218251058486,4.34642141551482e-06,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Mib1",0.4,0.0200759848929626,0.00362884796681139,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Nedd4",0.5,0.000484539820261791,2.37291303496321e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Nt5c1a",1,0.0403447677308441,0.00925380087099258,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Nudt12",0.6,0.024388986079671,0.00469111489991699,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Pde3b",1.3,0.000585996223090055,3.05288596065683e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Pde4a",-0.3,0.0215875825883148,0.00398760567439838,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Pde6d",-0.3,0.0359666104632065,0.00796341010255911,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Pde9a",0.6,0.000212222034120679,7.21501884923989e-06,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Prpf19",-0.5,0.000563792940101357,2.87391766008525e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Rnf144b",0.7,0.0055124186847561,0.000662998209667844,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Rnf5",0.3,0.0268672909586579,0.00535106617869465,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Smurf1",0.4,0.0263626901736585,0.00522677128122446,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Stub1",-0.3,0.00835048444378208,0.0011476645052446,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Syvn1",-0.8,0.000436240129793741,1.99642671215092e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Trim25",1.2,0.000480924678459558,2.33710355350571e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Uba6",0.7,0.00741086751230195,0.000980513279065663,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Uba7",1.3,0.000141029065654133,3.94198681653344e-06,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube2a",-0.3,0.000155793193376012,4.61017538102225e-06,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube2b",-0.2,0.0210653987627061,0.00386898525312278,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube2d1",-0.5,0.00112530919828514,7.65894009485841e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube2d3",0.2,0.0314589863051836,0.00664589048565311,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube2e3",-0.3,0.00467264249401052,0.000522972152614316,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube2h",0.8,0.00184242721735324,0.000147447486257572,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube2m",-0.7,7.09993052046728e-06,7.19003945651319e-08,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube2o",-0.3,0.0448316631159612,0.0106809440040197,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube2q1",-0.5,0.000379352380466731,1.60511999986557e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube2r2",-0.3,0.00394948861263025,0.000417621995732849,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube2w",-0.2,0.0156293540121835,0.00260026735390441,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube2z",-0.7,6.33446609164407e-05,1.33295794655494e-06,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube3c",0.8,0.00127383898570054,9.00491161720312e-05,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube4a",0.7,0.00143859600523372,0.00010599764364081,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Ube4b",0.6,0.00569336548931481,0.000694495494356479,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Wwp2",0.2,0.0339695778335556,0.00735817645714027,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Znrf1",-0.4,0.000159777723474535,4.81213897227178e-06,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Znrf2",1.5,0.00220730770765746,0.000189131448877337,"AMPdGMP","28_vs_3","med","med | 28_vs_3 | AMPdGMP"
"Nt5c1a",1,0.0403447677308441,0.00925380087099258,"C","28_vs_3","med","med | 28_vs_3 | C"
"Cad",0.8,0.0185231176231577,0.0032607605627141,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Cds2",0.2,0.0276125903667731,0.0055907914604652,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Entpd1",0.5,0.0120314747773031,0.00185531717977089,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Nme1",-0.2,0.031610093497738,0.00670158094540063,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Nme7",-0.2,0.0203500186966204,0.00370413965622708,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Pcyt1a",0.6,0.000929139136285245,5.8593541057903e-05,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Pkm",-0.3,0.00502087400785981,0.000581757085674294,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Polr1a",0.6,0.000599298418648349,3.14561207202159e-05,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Polr1d",-0.3,0.00563986967920222,0.000684663885960741,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Polr2c",-0.3,0.025014917806487,0.00488224344378597,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Polr3b",0.5,0.0023530811492173,0.000205714453287372,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Polr3d",0.3,0.0346252866610972,0.00753891787564232,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Polr3f",0.3,0.0349014430309895,0.00763185098434597,"CTP","28_vs_3","med","med | 28_vs_3 | CTP"
"Nme1",-0.2,0.031610093497738,0.00670158094540063,"dCTP","28_vs_3","med","med | 28_vs_3 | dCTP"
"Nme7",-0.2,0.0203500186966204,0.00370413965622708,"dCTP","28_vs_3","med","med | 28_vs_3 | dCTP"
"Pold3",-0.3,0.0461167855135619,0.0110720315584937,"dCTP","28_vs_3","med","med | 28_vs_3 | dCTP"
"Polk",0.5,0.0431225654324065,0.0101177953220771,"dCTP","28_vs_3","med","med | 28_vs_3 | dCTP"
"Nme1",-0.2,0.031610093497738,0.00670158094540063,"dITP","28_vs_3","med","med | 28_vs_3 | dITP"
"Nme7",-0.2,0.0203500186966204,0.00370413965622708,"dITP","28_vs_3","med","med | 28_vs_3 | dITP"
"Nt5c1a",1,0.0403447677308441,0.00925380087099258,"dT","28_vs_3","med","med | 28_vs_3 | dT"
"Entpd1",0.5,0.0120314747773031,0.00185531717977089,"dTTP","28_vs_3","med","med | 28_vs_3 | dTTP"
"Nme1",-0.2,0.031610093497738,0.00670158094540063,"dTTP","28_vs_3","med","med | 28_vs_3 | dTTP"
"Nme7",-0.2,0.0203500186966204,0.00370413965622708,"dTTP","28_vs_3","med","med | 28_vs_3 | dTTP"
"Pold3",-0.3,0.0461167855135619,0.0110720315584937,"dTTP","28_vs_3","med","med | 28_vs_3 | dTTP"
"Polk",0.5,0.0431225654324065,0.0101177953220771,"dTTP","28_vs_3","med","med | 28_vs_3 | dTTP"
"Polr1a",0.6,0.000599298418648349,3.14561207202159e-05,"dTTP","28_vs_3","med","med | 28_vs_3 | dTTP"
"Polr3b",0.5,0.0023530811492173,0.000205714453287372,"dTTP","28_vs_3","med","med | 28_vs_3 | dTTP"
"Dut",-0.3,0.00631335596233099,0.000796694291557385,"dUTP","28_vs_3","med","med | 28_vs_3 | dUTP"
"Nme1",-0.2,0.031610093497738,0.00670158094540063,"dUTP","28_vs_3","med","med | 28_vs_3 | dUTP"
"Nme7",-0.2,0.0203500186966204,0.00370413965622708,"dUTP","28_vs_3","med","med | 28_vs_3 | dUTP"
"Als2cl",0.5,0.0330462977564844,0.00709803708929761,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
"Arhgef10l",0.9,0.000671178305864917,3.74274481076774e-05,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
"Arhgef12",0.2,0.0284578086446751,0.00581806582996612,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
"Arhgef17",-0.6,0.00125768054978764,8.85203487379848e-05,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
"Arhgef37",1.3,2.49664205250515e-06,1.97012590452172e-08,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
"Arhgef6",0.5,0.0250128953304085,0.00488020388277255,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
"Arhgef9",0.7,0.00344947981081208,0.000345923371571541,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
"Atic",-0.5,0.0104971620637676,0.00155590210375038,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
"Cdc42",-0.2,0.0244637940412739,0.00471280564960894,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
"Ctnnal1",0.4,0.00132941537251287,9.57262992636017e-05,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
"Def6",-0.7,0.00661211800511148,0.000843091787460456,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
"Dlg4",-0.9,0.000196874125991295,6.38065904551496e-06,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
"Dock1",1.1,5.53028898024884e-07,3.34573937122965e-09,"GMP","28_vs_3","med","med | 28_vs_3 | GMP"
