"","young","mid","old"
"M-123",0.000255980651436419,5.42045535181095e-05,-8.83972771854736e-06
"M-124",0.00881601411248717,0.0104949160267879,0.00938238626348795
"M-125",8.12441260401165e-07,9.56264111579316e-08,1.04429365936597e-09
"M-126",8.89030550449821e-06,9.74234574182575e-06,1.01596196187005e-05
"M-127",1.88640978486916e-08,4.44401534454317e-09,2.97093275649205e-08
"M-128",0.00699341618310602,0.00839313614938444,0.00343688536559539
"M-129",0.0240834906191231,0.0226731230225164,0.0237864194340942
"M-130",0.0167373139942949,0.0170504594520162,0.0168212360546446
"M-131",5.0155058080622e-07,5.26091863188994e-07,5.30757288201581e-07
"M-132",1.8645701425023e-05,1.94573336021171e-05,1.39235172315853e-05
"M-133",1.31679120802678e-07,2.47954637832363e-07,4.4246518121537e-08
"M-134",2.5531534774601e-05,-1.42478954375798e-05,-4.02267122121836e-05
"M-135",3.43937620499942e-06,3.17869158006614e-06,6.31659175154337e-07
"M-136",0.000635097418077592,0.000798789689983509,0.00072288491093972
"M-137",0.00390968832869604,0.00423395721004545,0.0040414269648838
"M-138",0.000126638586113611,9.20314508783372e-05,3.44950107466221e-05
"M-139",3.4083280676714e-07,3.52216887287104e-07,4.45459949238035e-08
"M-140",0.0001195396827782,7.79072055616011e-05,1.43711066780139e-05
"M-141",0.00390480906286862,0.00440310538019663,0.00402335575114335
"M-142",1.7866101126443e-06,2.43219060146862e-06,1.66876333897464e-06
"M-143",0.0056333470491391,0.00526699716457046,0.00493948591527936
"M-144",0.00795301325648446,0.00837485240105871,0.00801545542831744
"M-145",0.000179227636810949,0.000133230318856723,1.97039355233097e-05
"M-146",0.000851939399716745,0.00120318135850062,0.000930283392044013
"M-147",0.0030075638800967,0.00215321275108284,0.00216314397922444
"M-148",0.000177736540878305,0.000123396762101843,1.24535062756321e-05
"M-149",7.58324351963036e-08,1.23362529192647e-06,2.82337712755912e-06
"M-150",0.00242919021969796,0.00263077492506129,0.00274881771788043
"M-151",0.00309849760959547,0.00330723390053472,0.00320677432416038
"M-152",0.00105085922251006,0.00114494852908443,0.00100658537874218
"M-153",7.05618654350322e-05,9.24271082126854e-05,0.000122341354443961
"M-154",0.00162344986444466,0.00183521773775786,0.00170615557249132
"M-155",0.0625651282749207,0.0526184904682335,0.0700289086430744
"M-156",0.0306599012209021,0.0298016332574356,0.0387120822931753
"M-157",0.0173279114445434,0.0149368457997685,0.0170177274856776
"M-158",5.5819051205498e-08,2.22174829379102e-07,5.02673208341673e-06
"M-159",0.00719164754117682,0.0073669568120568,0.0067541108684518
"M-160",0.00550957591171548,0.00440741788168872,0.00430397222793575
"M-161",3.59514973215851e-06,2.87397828705151e-06,1.27031387961069e-06
"M-162",0.00371633389610425,0.00354789251481178,0.0029665923579614
"M-163",3.54204074626254e-08,4.09622452809101e-08,4.09313506652708e-08
"M-164",0.000659524114747844,0.000906326964313762,0.00117399003882106
"M-165",6.39389593612013e-07,9.94511678281316e-07,4.37517614851285e-07
"M-166",1.80993878405499e-07,2.53502205298245e-07,-1.56824873078591e-09
"M-167",0.0528331101300097,0.0513282625843752,0.0319682945171202
"M-168",0.0631689896205653,0.0585335707004858,0.040916467874312
"M-169",0.000325637741361462,0.000689869257768292,0.000402655428983275
"M-170",0.000119915237945204,0.000172208480001386,9.26043238091408e-05
"M-171",9.28321047000158e-05,5.7375968765995e-05,-5.28443192813941e-06
