"","young","mid","old"
"M-145",0.000281630708227011,0.000234606509144772,8.55943225130367e-05
"M-146",0.00090753311125346,0.00123612897046648,0.000932511363931414
"M-147",0.000956268559443034,0.000675365651526274,0.000829962250326911
"M-148",0.000196820756926682,0.000192055067378502,6.83578293576365e-05
"M-149",1.03628407825738e-07,1.31361522854734e-06,3.32445322598842e-06
"M-150",0.00256529111407791,0.00266954675009869,0.00270823903945351
"M-151",0.00321729000962797,0.00340656327727568,0.00319500047585928
"M-152",0.00110291147995645,0.00114511022023891,0.00105012855711438
"M-153",6.84267355310816e-05,9.81163757093307e-05,0.000121842663056249
"M-154",0.00169717503978991,0.00189527826926798,0.00183407207026739
"M-155",0.0553787264400331,0.039599616419848,0.0653742566961143
"M-156",0.0288928432945652,0.0183556505713052,0.0358464001789683
"M-157",0.020692392019651,0.0148792255470475,0.016806964620675
"M-158",4.283379620602e-08,3.21473057713098e-07,5.36305322463768e-06
"M-159",0.00728904489332526,0.00718079075434329,0.00689420280265172
"M-160",0.0047335307038358,0.00407501050152487,0.00396186875569203
"M-161",2.00018033558266e-06,1.97332353119661e-07,2.16513076536542e-07
"M-162",0.00347545969214416,0.00342376964205428,0.0030512911818355
"M-163",3.63816645801227e-08,4.07045565633222e-08,4.19056343886256e-08
"M-164",0.00071943178188361,0.000917484439927832,0.00132182527975062
"M-165",6.11458146769107e-07,9.727515533719e-07,4.53685927584524e-07
"M-166",1.31352260595655e-06,4.84080589065138e-07,7.54440429045555e-06
"M-167",0.0564096496491664,0.0417214796040839,0.031706878824142
"M-168",0.072266540460191,0.0687225106403457,0.0535095981958444
"M-169",0.000312655711495863,0.000658505637357499,0.000409727225918407
"M-170",0.000163089282268384,0.000178085354851531,9.33608850036129e-05
"M-171",1.64384351807931e-06,-4.17914007299278e-05,-2.3815234316096e-05
