"","young","mid","old"
"M-136",0.000653210724260967,0.000797566770174628,0.000734187447963655
"M-137",0.0040209615303534,0.00426944130720145,0.00404435809791908
"M-138",0.000127457269583414,0.000155748113710587,9.92816306518337e-05
"M-139",3.44641902799973e-07,4.2571764578723e-07,5.90360281172181e-07
"M-140",0.000131284587382884,0.000158458619150673,0.000100871253217428
"M-141",0.00397696435339381,0.00435931612674937,0.00402595391861174
"M-142",1.84815779984763e-06,2.31817562427881e-06,1.66259568942548e-06
"M-143",0.00550826307773855,0.00545846491144528,0.00552746814691903
"M-144",0.00805685941499389,0.00839086577924966,0.00799158124936008
"M-145",0.000194053774482218,0.000232902696512661,0.00034716433197295
"M-146",0.000879341242909784,0.00114265899148769,0.000934322953416859
"M-147",0.0030367362057174,0.003907466695834,0.00244957573403602
"M-148",0.000202452340189193,0.00023373297843339,0.00029971849126563
"M-149",9.0219183575634e-08,1.30074246265916e-06,2.60251956771493e-06
"M-150",0.00250816707446432,0.00265911433966288,0.00271558864922762
"M-151",0.00316523262178868,0.0033247690561346,0.00320867172491611
"M-152",0.00107294819854482,0.00114850752516626,0.000924478902739629
"M-153",6.50943489938164e-05,8.08139739878377e-05,0.000110567581302768
"M-154",0.00167060334789379,0.00192600154146292,0.00161816327887356
"M-155",0.0681444144172332,0.0549548792419218,0.0947110325192638
"M-156",0.0321187448220984,0.0277747427108466,0.0572193780751816
"M-157",0.0189506410539753,0.0149915373815317,0.0177005486314526
"M-158",3.48744478414249e-08,1.43647766230659e-07,4.89334309450023e-06
"M-159",0.00739450026514059,0.00754935473375029,0.00698110428586212
"M-160",0.005391373633043,0.00426716985318195,0.00487014031898513
"M-161",4.67024851906025e-06,4.26537553059886e-06,6.24242238232324e-06
"M-162",0.00370056448202189,0.00363964830577698,0.00309740378451189
"M-163",3.61245689552001e-08,4.15660899861301e-08,4.13005732086698e-08
"M-164",0.000696109439672371,0.000965995213976116,0.0012280644881828
"M-165",6.46953762340754e-07,8.63684900774089e-07,4.83778976132779e-07
"M-166",2.59421882919833e-07,2.56275927618572e-07,3.79547458295778e-07
"M-167",0.0607923658063536,0.066999702958954,0.0399265148524506
"M-168",0.0714225109713229,0.074342485988917,0.0469339530390953
"M-169",0.00030399599245878,0.000628517262512916,0.000357826044085965
"M-170",0.000139666853723201,0.000177182485006395,9.37583239894339e-05
"M-171",8.67068534482551e-05,7.14035661730826e-05,9.11044746166179e-05
