"","young","mid","old"
"M-36",0.00177764922156606,0.00140689600512799,0.00202803984541186
"M-37",0.0357835733129732,0.0375189316783691,0.0327615885041222
"M-38",9.58323802593694e-07,4.13945621615035e-07,1.35482887319695e-07
"M-39",0.000504253412487566,0.000568555972829038,0.000448005229431221
"M-40",2.50399595101723e-05,5.79467547620435e-05,3.14542521258546e-05
"M-41",0.00946359769125349,0.00914166395808992,0.00685061573098303
"M-42",0.000110280956894605,0.000292314249268747,0.000120331917313879
"M-43",0.00534415235189664,0.00558803005909756,0.00511103357424483
"M-44",0.0129484751928635,0.0130920576955128,0.00762777598964216
"M-45",1.10181693371097e-06,9.2071171008031e-07,7.7751218180077e-07
"M-46",5.74500844648395e-08,4.7541814859563e-07,6.46661999597484e-07
"M-47",0.00384829586080886,0.00734069663265688,0.00369211568742047
"M-48",0.0454372973614279,0.0391596460260892,0.0446109847016292
"M-49",0.000294423070910778,1.31871639568007e-05,2.88992559243159e-05
"M-50",5.56955442838232e-05,0.000229112727880786,7.40060134905525e-05
"M-51",0.00496377346950908,0.00389085021308167,0.00470149430174492
"M-52",4.13798109537095e-05,7.91249138773445e-05,6.0845709713941e-05
"M-53",0.00740929470809014,0.00810264082327109,0.00701047581922351
"M-54",0.00198404691732068,0.00289260925794551,0.00226943961711704
"M-55",5.13407748957068e-05,3.07401015964125e-05,4.53734403510255e-05
"M-56",5.91165809488593e-06,7.73544902249852e-06,6.72896913467224e-06
"M-57",0.0277472580713607,0.0274873300825156,0.0322496276141443
"M-58",0.000945141698716962,0.000348485289520504,1.31292032571557e-05
"M-59",4.3504576937271e-11,1.46241528560732e-10,1.16415319993221e-10
"M-60",0.0108569917569748,0.0107959648673724,0.00849106508187165
"M-61",-1.86175404708416e-10,1.04528087716866e-06,6.4681957744711e-08
"M-62",0.00411434667767935,0.00410043010561056,0.00375188423769734
"M-63",0.000127088881052471,0.000234136938276543,0.000143491781541778
"M-64",6.17147935796767e-06,9.76462859088941e-06,6.44106036722195e-06
"M-65",0.00049734864904098,0.000706774937373562,0.000639243188202911
"M-66",9.27045302291199e-09,5.48937081995832e-09,4.22605539738226e-08
"M-67",0.00433705132478412,0.0069071897888372,0.00335363192771594
"M-68",1.13808159380554e-07,6.34202669195376e-06,3.52022007062169e-07
"M-69",2.40202387381088e-05,5.47627068811442e-05,2.38146727829642e-05
"M-70",0.00278890658314473,0.00278244989762098,0.00268646144462728
"M-71",0.00467332859191525,0.000187309772127579,0.000935308242326739
"M-72",9.11376772359438e-05,0.000152259963237431,9.21076728958774e-05
"M-73",1.11614532971344e-05,0.000110535091439917,1.6684541396977e-05
"M-74",0.00684610896902136,0.00738948996640855,0.00722313706185552
"M-75",0.00285452563761465,0.00327056987676096,0.00294221078812344
"M-76",7.77662732242557e-06,7.59452199872075e-06,8.34453045418911e-06
"M-77",3.39402955328615e-05,5.29531034599451e-05,3.61488414721562e-05
"M-78",0.00299571097875654,0.00379849486639835,0.00248988392104944
"M-79",0.00393982655970371,0.00389580555699443,0.00304294436856957
"M-80",0.0329164773326141,0.0252351555846562,0.0240532582966376
"M-81",9.61791325986512e-05,2.41367338759028e-05,4.73673603038544e-05
"M-83",0.000178748320707526,0.000321418428696155,0.000281538537375433
"M-84",0.0137121763641676,0.0144529549472156,0.0135891790264688
"M-85",0.0531692505434364,0.0547962498355986,0.0481972839990239
"M-87",-3.09763524606316e-07,-2.99366651949249e-07,1.43838161360547e-05
"M-88",2.12042074404957e-06,0.000592992323295581,-7.5616138325009e-07
"M-89",0.00479350150013467,0.00554475722390563,0.00380555145655947
"M-90",0.0128792401567951,0.0148880343597444,0.0133803512308178
"M-91",0.0716983602557555,0.0606600168503847,0.0766005875618264
"M-92",1.75354956543899e-09,-2.56877829784785e-10,-6.82022493177892e-11
"M-93",0.01509697391261,0.0171466269782865,0.01843231108053
"M-94",0.0205147151807371,0.0201384067270375,0.0197401255236273
"M-95",1.15257149343513e-05,1.21178438654509e-05,1.19739272486418e-05
"M-96",0.000109843103147378,0.000225648647443283,0.000138607264119246
"M-97",0.0132097718073272,0.0140548777922465,0.0134937023877543
"M-98",8.59896597970295e-05,8.62623805566146e-05,4.94274410860548e-05
"M-99",0.0026474496577971,0.00289345862075947,0.00254457472994232
"M-100",0.000299954758837922,0.000457075285742687,0.000335796701956846
"M-101",6.29049453636086e-06,4.80694462038035e-05,2.14726133167244e-05
"M-102",0.0135742506240055,0.0146980016460883,0.0134030840022633
"M-103",7.63227760271458e-05,5.81038369116691e-05,6.32514266043127e-05
"M-105",4.99686309355932e-06,0.000179102007142209,3.27518889788645e-06
"M-106",1.97581895528355e-06,9.91732019063238e-07,9.4031427087251e-07
"M-107",1.1958862930712e-05,6.18492739384201e-06,6.27150430407965e-06
"M-108",0.0049241626553855,0.005493240658489,0.00370880885287299
"M-109",8.19516126421915e-07,7.46615452531256e-07,5.80399276287355e-07
"M-110",0.000208202680812921,0.000301352224455395,0.000252927369071131
"M-111",0.0162087711730724,0.0173689153228196,0.0165179333346911
"M-112",4.25285278615641e-05,6.03589224881473e-05,4.8194045097773e-05
"M-113",0.0484684549598336,0.0548586656932359,0.0349030701405436
"M-114",7.10285126177995e-05,9.70658743243846e-05,9.30548294545573e-05
"M-115",9.48955039560617e-05,0.000162514549056363,8.62414901011722e-05
"M-116",6.05997657725355e-07,6.21606414569012e-07,5.38011107024092e-07
"M-117",7.34859999284936e-06,8.52367753491286e-06,9.48673507260627e-06
"M-118",4.76355965440055e-06,5.23461027043923e-06,3.5594098474464e-06
"M-119",0.00620936021863346,0.00732496454053046,0.00624755033366605
"M-120",0.00789940678313204,0.0090127026668243,0.00802459043970286
"M-121",0.00106601343449999,0.00171286626202056,0.000814214963187394
"M-122",4.28724395522891e-08,8.81173408332768e-08,1.14363802214596e-07
"M-123",6.15411519975617e-06,2.55056695279558e-06,2.35934952919396e-05
"M-124",0.00893603454050489,0.0108299045601157,0.00992139190388773
"M-125",7.17051673966496e-07,8.13570336053538e-08,1.00164991733635e-09
"M-126",8.8942224110214e-06,9.89328444160895e-06,1.02365501819261e-05
"M-127",-4.08943030925291e-09,2.71287185885304e-08,5.54294805148701e-08
"M-128",0.00776313997276311,0.00831778365626967,0.00361902846686933
"M-129",0.0243924800377333,0.0229655599573577,0.0264324710273198
"M-130",0.0166950783089512,0.0172491164315951,0.0170389144914621
"M-131",4.95075987504537e-07,5.280797951163e-07,5.3023851236706e-07
"M-132",2.01103843482877e-05,1.9578807112449e-05,1.44955711409258e-05
"M-133",2.30164935465428e-07,2.86927608252078e-07,1.60275395578824e-07
"M-134",0.000131205760763221,0.000183657872194932,0.000120237817419073
"M-135",3.45745568149355e-06,4.55849491136074e-06,2.92209304493758e-06
"M-136",0.00063055305944278,0.000794343864648091,0.000733836119701855
"M-137",0.00389355543188851,0.00425639755518382,0.00404567568024438
"M-138",0.00015938568478114,0.000235014500121808,0.000111070215230892
"M-139",9.48522584897692e-07,8.66622151284773e-07,5.64316770936301e-07
"M-140",0.000110128345654276,0.000209715869464036,9.30287620362005e-05
"M-141",0.00389712109483495,0.00439576046484461,0.00404103613414571
"M-142",1.8037232381891e-06,2.39468585882689e-06,1.68187153123228e-06
"M-143",0.00568565222210652,0.005586606560217,0.00539391268734843
"M-144",0.00792913584780259,0.00838142099225243,0.00800804309871265
"M-145",0.000238131653277523,0.000388106294897996,0.000219673386908141
"M-146",0.000845712869629737,0.0011684951498458,0.000931540901512339
"M-147",0.00223536074957344,0.00251464130750748,0.00240380534222743
"M-148",0.000164144488191136,0.000283550566132121,0.000151427426798627
"M-149",6.65955448863438e-08,1.29510722322914e-06,2.93252373478968e-06
"M-150",0.00241039964598174,0.00265641656967508,0.00277213168360681
"M-151",0.0030822167782957,0.00333620423756822,0.00322894033259303
"M-152",0.00104183067010276,0.0011399285545745,0.000958464013382776
"M-153",7.11322894706405e-05,8.43840065177272e-05,0.000114481159332493
"M-154",0.00158967075995582,0.00182004631614447,0.00159462272827485
"M-155",0.0609103352043054,0.0501730166989051,0.0766810418408946
"M-156",0.0320628297106656,0.0257328759747065,0.0437516856482398
"M-157",0.0173140377964724,0.0149594317853256,0.0171823606653449
"M-158",6.51770316151516e-08,1.88264185587795e-07,4.88074740864239e-06
"M-159",0.00716581944562326,0.00749755385591944,0.00703009125934743
"M-160",0.00551846165334821,0.00421920697426172,0.00436049494420658
"M-161",3.81622601011825e-06,3.93151772402127e-06,3.40376497390343e-06
"M-162",0.00372555616572059,0.00361985439359826,0.00314653315054979
"M-163",3.52043994350005e-08,4.12152611335519e-08,4.10666495098748e-08
"M-164",0.000656904197254053,0.000954677672199585,0.00119303322086993
"M-165",6.43703579132264e-07,9.01240910368774e-07,4.78093506414935e-07
"M-166",3.45330684022707e-07,2.21645758660775e-07,4.95157557126139e-07
"M-167",0.0519240351869182,0.0610039938482305,0.0368903776699827
"M-168",0.0585595273679276,0.0642303751427352,0.0410423556217729
"M-169",0.000303255943111648,0.00059937393525773,0.000346384935606681
"M-170",0.000117708782948783,0.000175287670382994,9.38110876673458e-05
"M-171",8.48441830024314e-05,4.65375920335588e-05,3.55846761648208e-05
