"","young","mid","old"
"M-77",3.07361790686331e-05,5.29061477859908e-05,3.81762344127436e-05
"M-78",0.00328329506186922,0.00372675611655881,0.00238016624052026
"M-79",0.00311033465955858,0.00362722555527229,0.00289844385290116
"M-80",0.0222014004706394,0.0229314415244627,0.0195059418286966
"M-81",0.00029661549609619,0.000241090435314175,0.00016754192497951
"M-83",0.000180785131856915,0.000322761413407887,0.000297801940415131
"M-84",0.0134698505679857,0.0144550407665674,0.0139333892733219
"M-85",0.0244965139633511,0.0287186632695947,0.0240241066075348
"M-87",-6.91451087401546e-07,-6.83098878811986e-07,3.58707836617292e-06
"M-88",-3.63837346729377e-06,0.000160577581951367,-5.0194177046358e-06
"M-89",0.00452186167892262,0.005194977364703,0.00385185023876576
"M-90",0.0115587917797362,0.0134362698973951,0.0121187755763866
"M-91",0.0241913986210911,0.0185481612370977,0.0204008010156672
"M-92",1.94229776390321e-09,-2.57304325033103e-10,-1.71199009174318e-10
"M-93",0.0161746230808031,0.0197102712378182,0.023076647412607
"M-94",0.0191428049054936,0.019651169748633,0.0194850924500218
"M-95",1.10894743492713e-05,1.16758806491402e-05,1.16997848681745e-05
"M-96",9.86118059855082e-05,0.000220579742317989,0.000140589773172837
"M-97",0.012976602550502,0.0140522044388467,0.0134944436542636
"M-98",-0.00013777042309568,-8.7902002792623e-05,-0.000120644299378161
"M-99",0.00244916844833342,0.0028834736877195,0.00246867829292248
"M-100",0.000285425056515611,0.000433207873395067,0.000341401825512074
"M-101",-3.38755779088051e-05,-2.77310334420542e-05,2.15934530191489e-05
"M-102",0.0133625510177097,0.0146983044624567,0.0134547951362238
"M-103",-8.66658173510801e-05,1.4027050417491e-05,-5.79533159502719e-05
"M-105",3.00763637267123e-06,9.93095723604946e-05,2.86968247825562e-06
"M-106",-2.03794163519235e-06,-1.55970459621358e-06,-2.09599647557975e-06
"M-107",-1.77339769040477e-05,-7.77333490969146e-06,-9.93463205983216e-06
"M-108",0.00473263694742562,0.00546930341098955,0.00335686616874703
"M-109",-9.40707218929897e-07,-5.60053106145962e-07,-8.26214796682326e-07
"M-110",0.000201392177567301,0.0003033049831656,0.000255813890281861
"M-111",0.0158658882740581,0.0171424227694232,0.0162777456076842
"M-112",-4.52387112208797e-05,-3.63419203284745e-05,-3.90182519292829e-05
"M-113",0.0252219927434984,0.0297776920742378,0.0219933649692049
"M-114",-0.000179394221757276,-0.000152932927650519,-0.000148715482298765
"M-115",-0.000132068570863213,-5.76369835573189e-05,-0.000116240122614721
"M-116",-6.54096036028485e-07,-3.75959383171243e-07,-4.89096591313432e-07
"M-117",7.6445605679917e-06,8.4844819953172e-06,9.62220635768443e-06
"M-118",-4.6181536353378e-06,-3.0300334772093e-06,-3.73493041244256e-06
"M-119",0.00606747606125205,0.00692056116933167,0.00639577333497909
"M-120",0.00761455311026881,0.00839767473925223,0.00788154948452677
"M-121",0.000875106472086091,0.00126980260739096,0.0007597372885423
"M-122",1.25784713078786e-09,5.23075205222871e-09,2.29074045275414e-08
"M-123",-0.000164752917075316,-0.00014136808022347,-0.000147507925288516
"M-124",0.00798184762319771,0.00943387528634992,0.00847768624461629
"M-125",5.55010912437556e-07,6.94073413322195e-08,1.08491254815098e-09
"M-126",8.45640593309505e-06,9.51275867970404e-06,1.00654176460349e-05
"M-127",-7.24419894974296e-08,-6.19699944130946e-08,-4.05164460583542e-08
"M-128",0.00602491632839541,0.00517243508428781,0.00323863582094327
"M-129",0.0204763272443833,0.0212568473243895,0.0211845361411102
"M-130",0.0159022911328256,0.0164713783474415,0.0166211953098206
"M-131",4.73814329065763e-07,5.2774226744857e-07,5.28004975479298e-07
"M-132",1.55387023175995e-05,1.61398381271119e-05,1.385000128997e-05
"M-133",-1.07255275013781e-08,-6.32876023173115e-09,-1.23045614663734e-08
"M-134",-7.45348130257277e-05,-3.52385756578063e-05,-9.89154583291664e-05
"M-135",-2.25953817154989e-06,-1.15201825157311e-06,-2.45067344133006e-06
"M-136",0.000601121074466673,0.000777800175231027,0.000718546002801465
"M-137",0.00376173069514727,0.00424283313011966,0.0040396497922836
"M-138",-4.54488388457939e-05,2.52779870547353e-05,-1.52603670025581e-05
"M-139",-2.3307575414259e-07,-1.64978384249956e-07,-1.67186356897907e-07
"M-140",-9.60939020300454e-05,6.17304055697321e-06,-4.55479395718316e-05
"M-141",0.00381588352781941,0.00437701461771634,0.00401429003209929
