"","young","mid","old"
"M-45",-5.37237184346794e-07,-5.49627452643185e-07,-4.48522740120813e-07
"M-46",5.72197325072431e-09,2.13062697937952e-07,2.35536240516657e-07
"M-47",0.00222923862461337,0.00444849387902697,0.00231225505234763
"M-48",0.0298335996227597,0.0281661541428498,0.0306173324053185
"M-49",0.00217395471057098,0.000110348850028783,0.000205104869909064
"M-50",4.70725284907425e-05,0.000515247211592071,0.000149015264124063
"M-51",0.00449798521000878,0.00387914793837722,0.00441314345972613
"M-52",4.10609013780299e-05,7.94692822050127e-05,6.03057320125057e-05
"M-53",0.00780945236971381,0.00849343872789198,0.0076072594769397
"M-54",0.00202368945637665,0.00311147596134518,0.00233026468371965
"M-55",-1.92657438015004e-05,-2.74971839727362e-05,-3.85106013399599e-05
"M-56",-2.45134672768426e-06,-2.51411105197477e-06,-2.57131897153499e-06
"M-57",0.0176354202733074,0.0184187299203817,0.0206765461053153
"M-58",0.00305822019922907,0.000983838856503893,1.32848649774217e-05
"M-59",3.98731371245875e-11,1.42267325408873e-10,1.16415319993224e-10
"M-60",0.00918809947455785,0.00943391910949904,0.00806787977878128
"M-61",-3.15335999346355e-10,1.048304461646e-06,4.72005291957358e-08
"M-62",0.00343108793475066,0.00365314293513941,0.0031724477597779
"M-63",0.000170704273734603,0.000825536174827499,0.000146307920098375
"M-64",6.06749972693704e-06,7.97948275211099e-06,6.49383364622231e-06
"M-65",0.000473442799064138,0.000714584000954593,0.0006378694143545
"M-66",9.6770681259601e-09,6.43796238039364e-09,4.97770435058038e-08
"M-67",0.00349055545398324,0.00504923782479785,0.00279423622938586
"M-68",6.00612256875784e-08,5.30798349447426e-06,2.46417767502721e-07
"M-69",1.94660472875657e-05,5.58186809743626e-05,2.22714925452063e-05
"M-70",0.00252856432421478,0.00270283878425942,0.00256162842833348
"M-71",0.00329120370103804,0.000149492123783346,0.000595485405353109
"M-72",8.52734652034037e-05,0.000141466123531273,9.10817493145127e-05
"M-73",9.87608313958725e-06,0.000155776598120274,1.52366449164171e-05
"M-74",0.00674155763891327,0.0073439640305125,0.00714340117319695
"M-75",0.00279254891299879,0.00322129176774128,0.00296782118532429
"M-76",7.4397587087186e-06,7.11304192348636e-06,7.57846671065358e-06
"M-77",3.09819506996689e-05,5.12707102883016e-05,3.58383681313464e-05
"M-78",0.00325785857226915,0.00387481354101205,0.00249592214998622
"M-79",0.00321182683074569,0.00373300653417753,0.0029680228027174
"M-80",0.0216353707744985,0.0192111551248755,0.0168313427466671
"M-81",0.000205143454157697,1.57054062205416e-05,0.000189569905082848
"M-83",0.000255715520500749,0.000380912174834689,0.000291611009397621
"M-84",0.0134876366453996,0.0144358984193134,0.0138700897009323
"M-85",0.0390236720441211,0.0380219563624064,0.0362376028492273
"M-87",-4.07924977372177e-07,-3.47643282169288e-07,0.000107620160862894
"M-88",-2.0371892143419e-06,0.000296664516634688,-1.55393944884835e-06
"M-89",0.00497806207194864,0.00637227280269955,0.00374646108091927
"M-90",0.0119729761463426,0.0135683451220005,0.0129188527406382
"M-91",0.0435186807663053,0.0322523900925486,0.0371924575988288
"M-92",1.92815104401266e-09,-2.84697253224883e-10,-5.24281808169756e-11
"M-93",0.0151370024796915,0.0177344404548152,0.0187462363069485
"M-94",0.0192275782280834,0.0197853400671201,0.0197975803706363
"M-95",1.11263321510666e-05,1.17185603932689e-05,1.17753091282222e-05
"M-96",9.98452352619024e-05,0.000230035917391019,0.000134799632071698
"M-97",0.0129968876459567,0.0140415680243585,0.0134846720903554
"M-98",-0.000119662123549705,-0.000108167955005121,-0.000109830852063858
"M-99",0.00250890640522303,0.00288979936849426,0.00246255899307762
"M-100",0.000287147823521035,0.000452923058523607,0.000334907910346951
"M-101",-1.74133409459039e-05,-2.01660166698477e-05,-7.69651717186166e-06
"M-102",0.0133787335063561,0.0146879000538728,0.013392569892597
"M-103",-0.000167853766739237,-0.000157614317741843,-0.000123831741400197
"M-105",3.44451767302445e-06,0.000147197648906511,2.668767333199e-06
"M-106",-1.47114079217898e-06,-1.50086192334381e-06,-1.36935576951303e-06
"M-107",-1.01191636807195e-05,-5.13731988381017e-06,-7.42991826269735e-06
"M-108",0.0045937466992094,0.00531218964122927,0.00356052740959089
"M-109",-9.14367651388316e-07,-5.84472317546761e-07,-6.55965773875253e-07
"M-110",0.000202012864791689,0.000307297387644989,0.000263953446046651
"M-111",0.0158880192670852,0.0170912857488166,0.0163511110813924
"M-112",-3.74161984568741e-05,-3.19470943924997e-05,-3.4892231305744e-05
"M-113",0.0301012304607499,0.03187167334406,0.0234686835556701
"M-114",-9.26826906975491e-05,-9.21573896245659e-05,-9.84813449287437e-05
"M-115",-7.13179887789044e-05,-5.59141358239591e-05,-7.60794029759474e-05
"M-116",-5.60777478388199e-07,-6.6956595647957e-07,-6.63591911578128e-07
"M-117",7.61762003295364e-06,8.76859255410396e-06,9.5431442246926e-06
"M-118",-3.02894978171119e-06,-1.71570560427157e-06,-2.9615466038285e-06
"M-119",0.00611557731406623,0.00729868744774848,0.00636903136323601
"M-120",0.00765454681411383,0.00857962240376037,0.0079006489936674
"M-121",0.00100574537912927,0.00160463666194782,0.000766131871972586
"M-122",3.80476956484138e-09,1.74040904365376e-08,3.44036167408197e-08
"M-123",-5.22190358565687e-05,-4.83211954843846e-05,-6.86549878388814e-05
"M-124",0.0079983005295779,0.00952448934510793,0.00860980452250276
"M-125",7.10385264605992e-07,8.4728888306597e-08,1.15341990412205e-09
"M-126",8.49604662867711e-06,9.4979519180549e-06,1.01254726929021e-05
"M-127",-4.24215483495492e-08,-3.00314952071185e-08,-2.14491104478691e-08
"M-128",0.00498368671486197,0.00573960172187018,0.00326201605041277
"M-129",0.0200574756854333,0.0207564637874411,0.0211021309518806
"M-130",0.0160311868386282,0.0165196846350678,0.0166136336201692
"M-131",4.74789274596421e-07,5.17794406838305e-07,5.25932910775276e-07
"M-132",1.519673921246e-05,1.69264832644303e-05,1.38320657744804e-05
"M-133",2.62432885701516e-09,-4.56052133132097e-09,-2.35039240758487e-09
"M-134",-8.34653861854434e-05,-8.05046686500833e-05,-0.000105541615879711
"M-135",-1.2292445584132e-06,-1.43241953067614e-06,-1.77427706418787e-06
"M-136",0.000605919779614238,0.000787890118690298,0.000717097882000026
"M-137",0.00377600040133627,0.00422672535400562,0.00402936096544011
"M-138",-2.49622995521244e-05,-2.29571471131705e-05,-2.32722502995057e-05
"M-139",-2.08793838066117e-07,-2.06363983271341e-07,-1.66952176324032e-07
"M-140",-7.80789139494902e-05,-5.42805423878943e-05,-9.84326693331306e-05
"M-141",0.00381744156692165,0.00442512828922823,0.00402992446180112
"M-142",1.69748918709316e-06,2.44792376165341e-06,1.66906076740099e-06
"M-143",0.00576212284517659,0.00516081211932103,0.00494756783252847
"M-144",0.00783405770616936,0.00837695966848996,0.00800261632524613
"M-145",-0.000123785256441139,-0.000122750274507137,-0.000149280553935278
"M-146",0.00082053460198945,0.00120374521017664,0.000932451993861292
"M-147",0.00126815683518562,0.00104430972853822,0.00102851948472423
"M-148",-0.000112560414812286,-0.000110751556317105,-0.000144606717933736
"M-149",7.13358888714976e-08,1.33804169376036e-06,2.47134231328082e-06
"M-150",0.00232454124191898,0.00266429245556679,0.00269968523526918
"M-151",0.0030104101831804,0.00337534531800123,0.00318900426423322
"M-152",0.00108462123246371,0.00116623419590928,0.00103944349393946
"M-153",8.82160982981799e-05,0.000105990161319259,0.000132555167313909
"M-154",0.00180260092147969,0.0021917791688547,0.00220207848314797
"M-155",0.0443859648586783,0.0409526721661406,0.0631062138071631
"M-156",0.02128067479819,0.0206404328526114,0.0360281140969787
"M-157",0.0155275038368272,0.0149058429669856,0.0167938382245369
"M-158",1.61015549338525e-07,3.43352299155151e-07,5.51672360058287e-06
"M-159",0.00684461917995329,0.00711581702293951,0.00654717586968106
"M-160",0.00454342740527088,0.00396654109087296,0.00398170624183857
"M-161",-6.8873624599279e-07,-8.92920146842266e-07,-1.15790956748678e-06
"M-162",0.00359489116006088,0.00334521112441283,0.0028336013340316
"M-163",3.45814013011458e-08,4.08403151800006e-08,4.0920397538647e-08
"M-164",0.000598520615903488,0.000865589914327825,0.00112712797488343
"M-165",6.46012977725008e-07,9.85744623539083e-07,4.49250754476936e-07
"M-166",-1.67179356597954e-07,4.30692535761286e-07,2.32427187277558e-07
"M-167",0.0269007743362846,0.0303039539525808,0.0220824754545623
"M-168",0.0458912164220479,0.0487031504024659,0.0356477136550783
"M-169",0.000384244704877517,0.000756528441018651,0.000433378083009339
"M-170",8.84482191666256e-05,0.000162236863078344,8.57370511725674e-05
"M-171",-3.52370138362414e-05,-3.34065038356295e-05,-3.99164115712398e-05
