"","young","mid","old"
"M-130",0.015995858215519,0.0161319018568844,0.0164478205724743
"M-131",4.78380778863801e-07,5.19993498317999e-07,5.26352069710003e-07
"M-132",1.19043068887728e-05,1.36211740368271e-05,1.34829551440029e-05
"M-133",-7.99967649065214e-08,-1.51528313194243e-07,-9.46704717367378e-08
"M-134",-0.00033943643109699,-0.00024066684639847,-0.000250361404310722
"M-135",-1.02485974183998e-05,-8.77785862847628e-06,-7.63305929305395e-06
"M-136",0.000616751798872647,0.000763618046751122,0.000699681544517318
"M-137",0.00388044223080304,0.00423850101818169,0.00402203271209824
"M-138",-0.000709598160357847,-0.000467769177635904,-0.000463621294659619
"M-139",-1.05744158138519e-06,-9.55132155569534e-07,-5.58496971990795e-07
"M-140",-0.000881344135139277,-0.000629166795100454,-0.000628782514992388
"M-141",0.00389887565736399,0.00437474528168946,0.00402553368506986
"M-142",1.7725131410227e-06,2.37173676567281e-06,1.66958362768531e-06
"M-143",0.00323364728464557,0.0034627877459525,0.00346472905041918
"M-144",0.00795353551178554,0.00838560790071941,0.00800775411849899
"M-145",-0.000773291686165078,-0.000661150112377135,-0.0005855838421125
"M-146",0.000852160963156142,0.00117167457515801,0.000931584176687172
"M-147",0.000763528986282165,0.000680237188666339,0.000692423126127472
"M-148",-0.000689012617584151,-0.000603620278708816,-0.000546475108886661
"M-149",9.25674313732166e-08,1.37586059806405e-06,2.25321302531962e-06
"M-150",0.00239998023053611,0.00268719633329772,0.00268911305322852
"M-151",0.00307651688782946,0.00340150472350698,0.00317732905634416
"M-152",0.00107537905149912,0.00116424088338851,0.00101848841094865
"M-153",0.000105408539624513,0.000120578849507199,0.000146157058005081
"M-154",0.00158034362670476,0.00176767580312174,0.00158012987283426
"M-155",0.0178126441974968,0.0206444415293482,0.0254744630686016
"M-156",0.00768714492621746,0.00835408341145701,0.0146986154303353
"M-157",0.0155634978031475,0.01492054694066,0.0164460128195779
"M-158",1.92441846733492e-07,4.27303565546822e-07,5.69202609695819e-06
"M-159",0.00619231049615646,0.00670442003928926,0.00630181382088247
"M-160",0.00379460888589297,0.00367141137978728,0.00371822461107625
"M-161",-6.25592512015194e-06,-6.30981636949385e-06,-5.70149698110934e-06
"M-162",0.00285078549850711,0.00299087144354631,0.00269050361317122
"M-163",3.49317346130555e-08,4.1113604579522e-08,4.07681255583446e-08
"M-164",0.000507296039565171,0.000701052947123304,0.000797086942330701
"M-165",5.38080596018256e-07,7.88360349411262e-07,3.55867398411608e-07
"M-166",-1.24838553840367e-06,-5.76117491234563e-07,-6.6865738290111e-07
"M-167",0.0193467536960499,0.0223071248506296,0.0174475022696113
"M-168",0.019357903173044,0.0285229032488417,0.0250900845522386
"M-169",0.00035824617473092,0.000591904661228314,0.000448978478879497
"M-170",9.19656745268636e-05,0.000152483755476709,8.21783803570276e-05
"M-171",-0.000129504988538577,-0.000109865894155579,-0.000102090319523551
